family	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
Sclerotiniaceae	6.31161984976e-06	4.90368295263e-05	0	1.90339765122e-05	2.92927967207e-06	4.35627205153e-05	0	1.80289608776e-05	0	0.00239369962717	0	3.49892643434e-05	0.000164563203878	0.000124553257257	1.30766664247e-05	0.000215439127454	0.0001348100440551	9.32556789731e-05	0.000106024937332	0	7.9063453364e-05	0	0	0.000456190604161	0.000188286621814
Shewanellaceae	0	0.000882182353241	0	0	0.000365036735622	0.00160647413971	0	0.000562957145799	0	0	0	0.00109254529543	0.000977487786403	0.00388919509456	0	0	0	0.000698933887746	0.00169240044794	0	0.0021112746492	0	9.24252601477e-05	0	0.000337266216924
Simkaniaceae	0	0	0	0	0	0	0	0	0	0	0.00224531886218	0	0	0	0	0	0	0	0	0	0	0	0.000565326006907	0	0
Siphoviridae	5.15567332716491	17.315047940973	40.550975764529	15.3441791289927	1.6177078648918	5.856626681348	83.1651499897582	59.6844395537536	40.956006839201	8.765136928696	33.318681509588	38.579253649171	59.749648920133	44.747965722764	40.3689152775965	46.94054876349	77.6546694832303	79.388492420901	8.011419990521	72.746900549491	76.0584129287855	2.727059483179	3.4784338317575	80.2988071399	83.1335051448781
Sordariaceae	3.30172186602e-06	0.201836295665	0.183082748213	0.0739118084428	0.0695087887957	0.103513023588	0.0586771436201606	0.0981868359441	0.21043232582	0.380450726531	0.201025966064	0.166037158636	0.0921768528498	0.166445632003	0.0998564930829	0.215134179703	0.0782538249909	0.0526915264723	0.287152199655	0.0950504890156	0.0954550673497	0.168391548436	0.0634816920486	0.0531847729737257	0.0434939137878
Sphaerobacteraceae	0	0.00102917489964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122226022879	0	0	0	0	0
Sphingobacteriaceae	0	0	0	0.00061983932412	0.000276038992181	0.00294400403625	0.00016097187449	0.0003260228548	0	0	0	0	0.00238313892525	0.00180373077724	0.00189175278508	0	0	0.00288009198078	0	0	0	0	0.002650400474364	0	0.00302965781857
Sphingomonadaceae	0	0.3871361986459	0.3377652227812	0.06880199211779	0.0013912093325585	0.014175128061655	0.005622666780242	0.011605424537485	0.12477382689191	0.10646173053136	0.21047988581143	0.14720976810544	0.10220704331412	0.04873951466742	0.031215806101996	0.03042803495867	0.059657498811463	0.022757639496277	0.1094780567982	0.05571765653256	0.02234513060663	0.020833635305267	0.003910174900915	0.11432600308424	0.011659218935266
Spirochaetaceae	0	0	0.0692193191439	0.00342811316656	0.002073913850687	0.004119751571396	8.93649215311e-05	0.000600969889083	0	0	0	0	0	0	2.05554082017669	0.0969483375681	0.00346350055707	0.00142628664156	0.00353419119722	0.00776495396921	0.01170730647851	0	0.00498848681728	0.00434470514484	0.0048815417777
Staphylococcaceae	0.0052038500621419	0.02426342898379	0.07701110494721	0.019257170099345	0.0118924511390141	0.103569532896467	0.018768840051401	4.94333115677461	0.05579459047369	0.15680054219645	0.10267088069838	0.14592985340696	0.032817875763063	0.1804902348065	0.075091957905073	0.05439201655062	0.051192513622531	0.1166143907186	0.0902960045334	0.12018690808991	0.19172771492757	0.080809717349606	0.021559670215443	0.085505062830379	0.055606044586379
Streptococcaceae	0.0024873785320697	1.23492911556675	0.7833765464365	0.997689857032358	0.132943167097932	3.03641586448749	0.014103903659972	0.179596987099548	0.73615810006784	0.15820474845952	1.47114950686934	0.11150921058344	1.36585189681732	0.7040246738174	1.46643819007604	0.15277085512608	0.116577253070686	0.22459029352298	3.97112792791652	0.36292189420739	0.08255941702466	0.2785475002209	0.169161992286019	0.17599139682394	0.05381449978204
Streptomycetaceae	0	0	0	0	0.00019568225727	0.00188187103968	3.48423145574e-05	0.00116825277266	0.0017855536172	0.01185975557411	0.00130350959312	0	0.00022581638826	0	0.000410772024037	0	0.001351690675744	0.000900826769735	0	0	0.000810239709282	0	0.000611927560227	0.003464906485005	0.000168878627811
Streptosporangiaceae	0	0	0	0	2.36783517844e-05	0	0	0	0	0	0	0	0	0	0	0	0.000629919625903	0	0	0	0	0	0	0.000263395851913	0
Synergistaceae	0	0	0	0.01137316373048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202829595781	0	0
Syntrophaceae	0	0	0	0.00150545741205	0.00532877789377	0.000382834818491	0	0.000475322515456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophomonadaceae	0	0	0	0	7.87786669297e-05	0	0	0	0	0	0	0.00121918047492	0.000402335022396	0	0	0	0	0	0	0	0	0	0.00776470425928	0	0
Synuraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0321255041637	0	0	0	0	0	0	0	0	0	0
Thalassiosiraceae	0	0.000284387783695	0.000260889359046	0.000938289828354	0.000152894513293	8.4213611543e-05	8.63279177138e-05	0.000470513147796	0	0.000330528501973	0.00714566668221	0.00497152295894	0.000130142714662	0.00361171645123	0.000189594444551	0.00312358367016	0	0.000496298939852	0.00276699957073	0	0.000343894790263	0.000177506992762	0.000479769269323	0.00236220109808	0.000788640115248
Theileriidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001520502490083	0	0.000108679850783	0	0
Thermaceae	0	0	0	0	0.000108475545282	0	0	0.001270960023906	0.00570267665508	0	0	0.003538252737813	0	0.0135984309928	0.001945666884804	0	0.04329500078441	0	0.00754678555547	0.0021193824579	0.007714751976642	0.005421444971894	0.012190463194081	0.00236636320095	0
Thermoanaerobacteraceae	0	0	0	0.010085567447385	0.0163631578448822	0.001412528687923	0	0	0	0	0	0	0.017533597881665	0	0.012555646477915	0.00391531904714	0	0	0	0.00371382274113	0	0.000975935712862	0.009909571244449	0.00119043724562	0
Thermoanaerobacterales Family III. Incertae Sedis	0	0.00614665445476	0.0029756308024	0.171105727164923	0.0339929578175751	0.056303029999243	0.000821179563468	0.00124434188882	0	0	0.00847389137925	0.0126334744689	0.03399198648322	0	0	0	0	0	0	0	0	0	0.01351689648682	0	0
Thermoanaerobacterales Family IV. Incertae Sedis	0	0	0	0	0.000156591382218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermodesulfobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00298671536638	0	0	0	0	0
Thermodesulfobiaceae	0	0	0	0	0.000129305187593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermomonosporaceae	0	0	0	0	0	0	7.37542975331e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermotogaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000968924754266
Thiotrichaceae	0	0.00924234803384	0.0056524468651	0	0	0.001071777989086	6.94038130441	0.003992115020707	1.42393776313	8.61498777245	19.1311441632	27.6783212719269	0	0.039125848994	20.7844760532	0	0.0212155984583	0.00268821177392	0	0	0.186705399754037	0.00576881814059	0.0025986785282	0.212907186249	0
Tremellaceae	0	0	0	0	0	4.24982605024e-05	0	0	0	0	0.00031225396387	0	0	0	0	0	0.000355485617192	0	0	0	0	0	0	0	0
Trichocomaceae	3.69675537686e-05	0.028015355057257	0	5.56989632292e-05	2.402433558448e-05	0.0017735980018	0.0001308720276408	0.000708792786329	0.003792306208302	0	0.00219055167065	0.00236042286461	0.0001664742271052	0.000364479135065	0.000399299260354	0.001895531397458	0.0012352844954123	0.000804031184591	0.00074711488177	0.000854368608159	0.000231362709672	0	0	0.000343782420988	0.000540539887957
Tricholomataceae	0	0.000760254672894	0.000116239377882	9.83659950215e-05	2.64919756282e-05	0.000112564243908	1.92317223776e-05	0	0.000823202136845	0.000883602786605	0.00018192886774	0.000316437773789	1.93283827845e-05	0.000321840396182	3.37895579414e-05	0.000835028513027	0.000234923662609	0.000552815571155	0.00095887397935	0.000225721850279	0.000510741623998	7.90883249655e-05	1.52686732788e-05	0.000420991928649	2.70291521586e-05
Tsukamurellaceae	0	0	0.00168343266887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified	0.0005766662606751	1.40047354917911	0.281793479974057	3.72321888666458	1.54296562115833	1.14896538477581	0.0162685298890227	0.660735667117611	0.0190787629588842	0.117428424557379	0.109846643384841	0.491856327140813	0.775380943027148	0.49673883101197	0.858160205786768	0.0385644163533335	0.103157589354212	0.144546132804966	1.01367101225234	0.0994393394117864	0.0914498668435381	0.670957686247356	6.4966985411317	0.149212880827566	0.037933493171536
Unikaryonidae	0	0	0	0	0	0.000487342333904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ustilaginaceae	0	0.00201761916826	0.001985087569465	0	0	0.000265538827411	9.07351896466e-05	0.0003977888065368	0.00249676997515	0.00260552151937	0.000587820493779	0.000319918319465	0.000478753973575	0.00113883128134	5.97821249644e-05	0.004838999642528	0.0008106402279084	0.000195613624862	0.00290826232639	0	0.000510771681296	0.000209890351385	0.000243126696722	0.000744839341526	0.00124335346516
Vaucheriaceae	0	0	0	0	0	0	0	0	0	0	0.204664081788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Veillonellaceae	6.18722173692e-05	0.0019277710696	0.10111143878156	0.49818188246705	0.0671227682344314	0.23052563012243	0.00195062835336	0.04299906823321	0.826605013933	0	0.06319142062138	0.0110041847647	0.18081314248364	0.1961327602613	6.2525488764498	0.17018272765244	0.0219263778502	0.05309625001255	0.10797411811199	0.7843295822753	0.03717990666688	15.7444711701773	6.51585803199297	0.087348263333	0.0378313501506
Vibrionaceae	0	0	0.0116788997251	0.018445129895242	0.01951946136516	0.01027062311965	0.001069506013575	0	0	0	0	0	0.00322757299121	0	0	0	0	0	0.00155863083907	0	0	0	0.000531929144097	0.0287537296691	0
Xanthobacteraceae	0	0	0	0	0	0	0	0	0	0	0.01094041344873	0.00778501925388	0.000263162648263	0	0.000194857063212	0.00328660828735	0.001972172334834	0.00467537222846	0.0242457473876	0.000909055151756	0.001929545841677	0	0	0	0
Xanthomonadaceae	0.0002480916502171	0.019846243865718	0.01394448409039	0.002258473088586	0.0010955193715661	0.018160475574533	0.0012823310564295	0.008645225747261	0.04420406750346	0.03168731074668	0.0461259071441	0.019926068314456	0.005511591038497	0.03051373981699	0.137608386675279	0.02963962803133	0.014798904081397	0.093526960172951	0.02263931228866	0.07233727707921	0.01733141514975	0.017157279779303	0.0022376529479714	0.036490676322526	0.01827108394021
