genus	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Lentisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000471420025527	0.000490808788749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291418177063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptolyngbya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139870389918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptosira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063387351925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136655791716	0	0	0	0.00818545579951	0	0	0	0	0	0.0135262192416	0	0	0	0	0	0
Leptospira	0	0	0	0.000281767139439	0	0.001089557933819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000543619646328	0	0	0	0	0	0	0	0	0	0	0	0	0.000181459127485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00221629529356	0	0	0	0	0.00135255938558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00343443458332	0
Leptospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000477252741798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptothrix	0	0.0028231685406	0	0	0.0012162451915	0	0	0	0	0.00150431394423	0.000379237546885	0.00312508062591	0.00136126580128	0	0	0.00173510771229	0.000200718884436	0	0	0	0	0.00260688459811	0	0.000251877224194	0.00106982703615	0	0	0	0	0.000180029606749	0	0	0	0.00313155409445	0	0.001138312066	0	0.000309554904609	0.00166061182032	0	0	0	0	0.00164433966088	0	0	0	0	0	0.000398515561021	0.00171254758294	0	0	0	0.000576771155508	0	0.000101549426083	0	0.00433501018545	0.000560798505613	0.00051672742659	0	0	0	0	0	0	0.000254971421732	0	0	0	0	0.00108603626566	0	0	0	0	0.000263073491284	0	0	0.00107194172947	0.000257116383193	0	0	0	0	0	0.00247043351329	0.00043497466773
Leptotrichia	0.00339365009689	0.000673291122315	0	0	0	0	0.000963693566678	0	0	0	0.00604095522127	0	0	0	0	0	0	0.1078302427867	0.006303342843411	0.000522430843159	0	0	0.00110354227255	0.00050152570767	0	0	0.000465011570867	0.00219052545478	0	0	0	0	0.02439492388402	0	0.000693058306494	0.001395272978679	0.00033308388808	0	0.000509188605509	0	0	0	0.000831906156276	0.08010351548137	0	0	0	0.000415356882794	0.00069196974363	0.000793504849032	0.000757764811982	0.000324654047128	0	0.0042969885306	0.000382812913257	0	0	0.000508398167134	0.008019454073528	0.000601846090353	0.04436227477429	0.000666525323306	0	0.000357678631255	0	0.001872053846438	0	0.000507686723677	0.0035125672611	0.00154299595231	0.001463382072181	0.000511937652449	0.00233105714059	0.000465744795587	0.000621826751741	0	0	0.000523819171454	0.000366542460946	0.000552032420056	0.00142293224056	0	0	0	0	0	0	0.00163966911521	0
Leuconostoc	0.00170618436639	0.000868359627246	0	0.003565245726626	0	0.000610568120909	0.002531459157827	0.004096747835502	0.00045604877461	0.024374316473279	0.00843100023376	0	0.00528547380381	0.000439069580081	0.002430415797268	0.00698284218719	0.00284833064297	0	0.000849032985842	0.00822557148527	0.00116841524658	0.00272698687226	0.082276070210008	0	0	0.000870542439137	0.002261552740159	0.01802125322296	0	0.000466774944936	0.000747181867879	0	0.00406936105217	0.00538651826856	0.003943918061183	0	0	0.00439278408186	0	0.001321524982625	0.00682998917546	0	0.00484753962783	0.03581869112985	0.00280502218226	0	0.000830631671638	0	0.002015086111598	0.00312656735193	0.000526751116477	0.00250415488315	0.000919163249509	0.00747965541446	0.000498477869307	0.01628158916458	0	0.008048829570238	0	0.019067987710238	0.003101668456256	0	0.0156818065563	0.0011823786392	0.000729959076194	0.00218112998157	0	0.00124156052616	0.0173521653144	0.00250666433264	0.079703917739603	0.006118707735404	0	0.00416634615624	0.010326326048147	0.012139847920571	0	0.01515244256945	0.008228926084488	0.000717645580605	0.000869954057737	0.005576625905374	0	0.000632752842705	0	0.00407251120126	0.001157870171448	0.00213158005116	0
Limnobacter	0	0.0027254600203	0.000376350463993	0.00130708957135	0	0	0.000350428106623	0.00154268500177	0.0011169008879	0	0	0.000502820511992	0	0	0	0	0	0.000405009073704	0	0	0	0	0	0	0	0.000501762121515	0	0	0	0	0.000208997391531	0.00152840718935	0.000386653381424	0.000412250795021	0.000252016946591	0	0	0	0.000343529750383	0	0	0	0	0.000833400669875	0	0	0	0	0.000968721699371	0.00173125407157	0.00110218475046	0.000219031460178	0	0.000305360826521	0	0	0	0	0.000482882024418	0.00162416860826	0.00187066401055	0	0.000768667154019	0	0	0	0.000844861203707	0	0.00153273074004	0	0	0	0	0.000338717767827	0	0	0.000471002731883	0	0.00024729194399	0	0	0	0.000778317832371	0	0.00034663293173	0	0.00166753284715	0	0
Listeria	0.00121786450015	0	0	0.001141453110994	0.000482607472784	0	0.000399712220917	0	0.0015677130146	0.00099658393965	0.00323753144457	0	0.00057044029547	0	0.000353972247386	0	0.000328419168971	0	0.001187947526539	0.000782563175643	0	0.001761398595184	0.000875074167662	0.001236375574	0.00093868753132	0	0.001187919310079	0.00505449472676	0.000276637726704	0.00029456707078	0.000236149407419	0.000920660127685	0.000923080536016	0	0.001206135927563	0	0	0	0.000416301102203	0.000301855815331	0.000535530750224	0.004059469883644	0.000654968386115	0.004453383032486	0.00176752012024	0	0.000524185672488	0.000708472454176	0.000293482522784	0	0.00133566518165	0	0.000326047005388	0.001066297691081	0.000654939777004	0	0	0	0	0.002792777978197	0.00169095391798	0	0	0.001917723673931	0.000489869604466	0.001156972179377	0	0	0	0.000841012424727	0.000593976611549	0.003364203866544	0	0.002799825825279	0.00153294516184	0.00148148645691	0	0	0	0.00234252847616	0.001873735809425	0.002535720911883	0.001817097433739	0.000429269935748	0	0	0.000380410843301	0.00537909175422	0
Lodderomyces	7.70610318919e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.60217770082e-05	0	0	0	0	0	0	0	0.00106724364123	0	0	0.000105539946264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Luminiphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000602438018195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyngbya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000415182733314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016317488178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysinibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106612890696	0	0	0	0.00169440109615	0	0	0	0	0	0	0.000183465423909	0	0	0	0	0	0	0	0	0	0	0	0	0	8.37860722974e-05	0	0	0	0	0	0	0.00019391456645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019818927085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000547738171704	0	0.000243941588361	0	0	0	0
Macrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044393092218	0	0	0	0	0	0	0.00167123420489	0	0	0	0	0	0	0	0	0.00118109464868	0	0	0.00100704410869	0	0	0	0	0	0	0	0.00781910696535	0	0.00530839171643	0	0	0	0.0017627975664	0	0	0.000410931943724	0	0	0	0	0	0	0	0	0	0	0	0	0.00101983003255	0.000430127298557	0	0	0	0	0.000568643310111	0	0.00310400293039	0	0	0	0	0	0	0	0.00113733108291	0	0	0	0	0	0	0
Mageeibacillus	0.0112285764697	0.0195719091312	0.0705032675254	0.014079589203	0.00989813674162	0.0428716555178	0.0466094598746	0.0163765235198	0.00261541998858	0.0195880307377	0.0308633910569	0.0697046089345	0.0738556947619	0.00344214425692	0.0361149261559	0.0870781566304	0.012523540623	0.00303488007116	0.031217862721	0.0620667677201	0.0107212974085	0.12446450959	0.0045104200191	0.0232315867547	0.0333750916972	0.0808375445915	0.0221737201097	0.0789033842279	0.0090867733897	0.000976753523932	0.00665589675286	0.0458116404865	0.0028973342029	0.0231685868915	0.0264383630355	0.0697880135562	0.000907591413699	0.027711669291	0.0167322556367	0.0112651588313	0.00952041403502	0.0339047104438	0.068342389843	0.00156124346867	0.0514044507866	0.0416703197145	0.0999433221876	0.0152788945312	0.00362949174575	0.0259458309507	0.0175505250279	0.00369288511635	0.000504026996035	0.0160172569694	0.0239911556454	0.0874098705694	0.0347103566961	0.036710187539	0.0479439374154	0.00836720858186	0.0273342513129	0.00817270684481	0.0302394861927	0.0528909445956	0.00837256743144	0.00437804012242	0.0100238487097	0.0456506009918	0.0153137440761	0.0455034199579	0.00293340711874	0.0613771194314	0.107534606557	0.0412446976836	0.0576083016625	0.00614317586812	0.0123528808128	0.064228925418	0.0088019796251	0.027075335206	0.0242326544834	0.0683544643357	0.0160385999663	0.0141003133435	0.0227276563469	0.00498667770206	0.0156192865	0.0111694805988	0.0507391840419
Magnaporthe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33099865757e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magnaporthiopsis	0	0	0	0	0	0	0	0	0	0	0	0	4.21461554271e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.96752712637e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magnetococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000513891622474	0	0	0	0	0	0	0	0	0	0	0	0.000277749178601	0	0	0	0	0.000322005232531	0	0	0	0	0.000403172578403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000249264355868	0	0	0.00112971674832	0.000243315036959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magnetospirillum	0.000240650243083	0	0.000138514365456	0.000223034821398	0	0	0.00038692121948	0	0	0.000481045727274	0	0.000185061188494	0.00201816084661	0	0	0.000308249098669	0	0	0.00371365590928	0	0.000789885575269	0	0	0.000402723324347	0.00132173735833	0	0.000230824042135	0	0	0.00053381008063	0.0005048671565739	0.000260799284129	0	0.000151727346567	9.27538844268e-05	0.000121335522582	0.000165337325421	0.00098988688359	0.000234472367315	0.000276651420218	0	0.00941765482724	0.001622484197548	4.38185665461e-05	0	0	0.000949921508045	0.000111176690162	0	0.000424787677283	0.000101413732632	0	0.000297071250647	0.000112386897765	0	0.00119811594503	0	0.000136080628124	0	0.000426581782982	0	0	0.000524645120484	0.000164704697829	0	0.000122876057639	0	0.000135890199285	0	0	0.000288156166329	0.000782290795824	0.00528820127324	0	0.000332883084289	0.000279777951921	0	0.000920253781544	0	0	0.000952174523785	0.000254127306655	0.000531232082448	0.00154120547679	0.000127576940055	0.000108856498882	0.000227631157889	0.004324966866383	0
Mahella	0.00228703325214	0	0	0	0.000714017590702	0.00258487139633	0.000378844660433	0.000277963803229	0	0	0	0	0.00106553923451	0.000248304465106	0	0.000452722101689	0.000314227899167	0	0.00109185425604	0	0	0.000816222024089	0	0	0.00167482747319	0	0	0.00159770362245	0.000262195450006	0	0	0	0	0	0	0	0	0.00290767221905	0	0.000270876623132	0.000716629535882	0.0354054232636	0.000606767420357	0.000128711705082	0	0	0	0.000326567993524	0.00026181906953	0.000623881045756	0.000893671482752	0	0	0	0	0	0	0.000399720279667	0	0	0.000404471592585	0.000524045336628	0	0.0039132011243	0	0	0.000608914543444	0	0.00165702135694	0	0	0	0.0102012193363	0	0.0044001159182	0	0	0.000411844808349	0	0.000868054086716	0	0	0.000841432377543	0.000813718543154	0	0	0	0.00644582376238	0.00272383291519
Malassezia	0	0	0	0	0	0	0	0.00136229661801	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033206358868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00410029244892	0	0	0	0.000114321789888	9.16551078153e-05	0	0	0	0	0	0	0	0	0	0.000212381275717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128190433018	0.000198899896146	0	0	0.000288349358052	0	0	0	0	0	0	0.000152456170501	0	0	0	0
Malawimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0536008954168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mannheimia	0	0	0	0	0	0	0	0	0	0.000571572122183	0.000720466662947	0	0	0	0	0	0	0	0.000662492139737	0	0	0	0	0	0	0.00131654637371	0	0	0.000636357549529	0	0	0	0	0	0	0.00043250775263	0	0	0	0	0.000289880834675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126700791255	0	0	0	0	0	0	0	0	0	0	0.000910473893608	0.0010271499496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000308907394213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000907510958664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000682135730767	0	0	0	0	0	0
Maricaulis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000292512391253	0	0	0	0	0	0	0	0.000389771078903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000466875319734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000773570836006	0	0	0.000335990248245	0	0.0011147277021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156656616097	0	0	0	0	0	0
Marinithermus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693117888465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000724226776785	0.00114843462862	0	0	0	0	0	0	0	0	0	0	0	0.00135131725198	0	0	0	0	0	0	0	0	0	0	0	0	0.00356323229375	0
Marinitoga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000550860057069	0	0	0	0.00111599462051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000456214931081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000682994938669	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinobacter	0.000813560744061	0	0	0	0	0	0	0	0	0	0.000389523568409	0	0	0	0.000420068665469	0	0	0	0	0	0	0.000580024399105	0	0.000280209825393	0	0	0	0.000524121684753	0.00037435380984	0	0	0.000278483496458	0	0.000300456694041	0	0	0	0	0	0	0	0.000596936847506	0	8.67713167068e-05	0	0	0	0	0	0	0	0	0	0	0	0.000375793850158	0	0	0	0	0	0	0	0	0	0	0.000216353689158	0.00056730415219	0	0	0	0.000286027132829	0	0	0.000347423796757	0	0.000343276290585	0	0	0	0	0	0.00110411705682	0.000266937827366	0	0	0	0	0
Marinomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199663546118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000279840161529	0	0	0	0	0	0	0	0	0	0.000975812776992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290229395448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158529878265	0
Marivirga	0	0	0	0	0	0	0	0	0	0	0	0	0.000369922351684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336484698815	0.000257868156547	0	0	0	0	0	0	0.00052178720659	0	0	0.000181791008308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marvinbryantia	0.157401225512	0.10833301758	0.120609969637	0.205059430341	0.0390503267358	0.204925894509	0.228000328435	0.121297545723	0.0376665216287	0.137673673001	0.0912709891792	0.110924375858	0.100267954519	0.103390712037	0.0973096311074	0.104240916777	0.132356724366	0.152734647427	0.174627531349	0.0950923003359	0.0842403089329	0.185124656401	0.250619732299	0.135917528412	0.0724509133542	0.267004377396	0.219530152633	0.167417119802	0.189429011038	0.0545967534339	0.0476633528209	0.183394895934	0.0616677187014	0.0768110686337	0.116451136575	0.0867326480393	0.0294275085606	0.160025712108	0.0998507330557	0.0683459320479	0.0535200940905	0.677639497953	0.149749485462	0.000354926227716	0.274732700361	0.166816203621	0.21540188291	0.0605600125168	0.0909686751786	0.111824044972	0.0373755929541	0.142672485707	0.0425103975574	0.16977527659	0.119929682081	0.171448381599	0.0206040164624	0.0336183250224	0.044265813203	0.0608260304593	0.170647333139	0.231933748492	0.265241583111	0.102692109965	0.133236787475	0.141081563379	0.0510026431259	0.15739977241	0.0734893182694	0.168874737656	0.131678620251	0.245290993591	0.146511227312	0.514727653549	0.152005117229	0.245925945257	0.307854365344	0.072967048148	0.0727996616734	0.0718105231198	0.128413511575	0.0588277417069	0.200123630385	0.0962051665164	0.108502915382	0.068113434172	0.0919662364011	0.238178894516	0.113135154238
Megasphaera	0.00193209145224	0.00311148181614	0.0154675813233	0.00179066377185	0.000301601929587	0	0.00144022015535	0.110954586236	0.00114758429752	0	0.0022570207398	0.000688845274496	0.00607614904785	0.000314652356368	0.000400160948556	0.00860536736717	0	0.398380337247	0.0034590045967	0.000482862172039	0.0049002616409	0.00206863926583	0	0.0164894361309	0	0	0	0.0253077008386	0.000996765194757	0.000357146911875	0.000858955802943	0.00785197733173	0.00847521048357	0.00451814522733	0.00172626890324	0.00180656791497	0	0.00736922644448	0.00611809763969	0	0	0.0295170303516	0.00845787764435	0.003098975221	0	0.000952288988358	0.764563351564	0	0	0.0838019483542	0.0203843498322	0.000600129798652	0.00036859183146	0.00794832507749	0.00915369602894	0.0141223683558	0.310242406557	0.00455874343816	0.0820297563407	0.00445010036029	0.00461293137331	0.0285551059163	0.00315913566021	0.00661176433365	0.00306140344451	0.00137212873768	0.00115742821524	0.000505818223638	0.00069992790812	0.000950753433669	0.000357530420269	0.0127513376802	0.0463218348783	0.00417627593488	0.0018586145056	0.000561558324758	0.00258102442836	0.00156567389173	0.002710245632	0.00330000425555	0.00496193338626	0.00561080792759	0.0607771784198	0.00154672081862	0.00094974827523	0.00081038369486	0.000456891512748	0.00816817222639	0.522062268468
Meiothermus	0	0	0	0	0	0.001058871875448	0.000702779413183	0	0	0	0.000601083388853	0	0	0	0	0	0	0	0	0	0.00078301430415	0.00068776922755	0	0	0	0	0	0.00161757009841	0	0	0	0.000348077339108	0	0	0	0.000300318629719	0	0	0.000312939960637	0	0	0	0	0	0.001604991790552	0	0	0	0.000265074630935	0.00063163862834	0	0.000239737309519	0	0	0	0	0	0	0.000968414174958	0.000814312721963	0.000409500951633	0	0	0	0	0	0	0	0.00055920847099	0	0	0	0.000716317020772	0	0	0	0	0.000416965848865	0	0	0.000942694248643	0	0	0	0.00113820425216	0.000269431687312	0	0.00130519473463	0
Melioribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000313674573762	0	0	0	0	0	0	0	0	0.000789594869287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000342586612057	0	0
Melissococcus	0	0	0.0018503074307	0	0	0	0	0	0	0	0	0	0.000807620611155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000743052217673	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107685675215	0	0	0.00045625404695	0.000899358022356	0.000243758135086	0.000612888285638	0	0.000665428355595	0	0	0	0	0	0	0	0	0	0	0	0.00123431046942	0	0	0	0	0	0.00252591495982	0	0	0	0	0.00127551967866	0	0.000568067577671	0	0	0	0.00416458372644
Mesoplasma	0.00150694554581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00903866531015	0	0.0129075742203	0	0	0	0.00214455131144	0	0	0	0	0	0	0.00661028786871	0	0	0	0	0	0	0	0	0	0	0.00407084307291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039423768735	0	0	0	0	0	0	0.00593236371028	0	0	0	0	0.00193284905318	0	0	0	0	0.00686361812156	0	0	0	0	0	0	0	0	0.00269213480514
Mesorhizobium	0	0.000426425294403	0.00055600571255	0.000311437157468	0	0	0	0	0	0	0.000270440132912	0	0	0	0	0	0	0	0.000255905085526	0	0	0.000336960154839	0.000197612535059	0	0	0.000223939317995	0	0.000659578453069	0	0.000528450937103	0	0	0	0	0.000127713328784	0	0	0.000220748367966	0.000507517651547	0	0	0.00218373753646	0.00110556822933	0.0002362246119288	0	0	0	0	0	0	0	0	0	0.000136284291503	0.000372760838757	0	0	0	0	0	0	0	0.000721593672281	0	0	0	0	0	0	0	0	0	0.001969932719532	0.000853403899093	0	0	0	0.000187601756558	0	0	0	0	0.001172133849189	0	0.000682802896554	0	0	0.000532204647495	0
Mesotoga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000841806611918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanocaldococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00179526253577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanocella	0	0	0	0	0	0	0	0	0	0	0	0.000536099510164	0	0	0	0	0	0	0	0	0	0	0	0	0.000443968715564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119680235633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000901390803618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00150395118701	0	0	0.000796802976864	0	0.000750914438883	0	0	0	0	0.00297722814798	0	0	0	0.000657390601719	0	0
Methanocorpusculum	0	0	0	0	0	0	0	0	0	0	0	0.00188900625091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000871424097585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147706298342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanoculleus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070833875197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000618717368298	0	0	0	0	0	0	0	0	0	0	0	0	0.00163147011125	0.000861769603271
Methanopyrus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000812211995692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
