order	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Pseudomonadales	0.002633194606452	0.002794471971017	0.000606361010132	0.002294010539087	0.002869554724823	0.000992530276974	0.000531576396004	0.000716742339328	0.000506768317519	0.035887615518889	0.002198449598499	0.012568652894054	0.000551496109558	0.000961701941941	0.000475507248733	0.006134012215457	0.001077151375964	0.000863297371878	0.008612339314463	0.006375466888785	0.007986060425388	0.00542014685868	0.003559894683305	0.002277193327801	0	0.000550219255033	0.001679462940332	0.003395576972224	0.00286074637259	0.000351938247789	0.000320830463827	0.002451428661494	0.002229736692915	0.005605838121436	0.011388136493503	0.00038684107758	0.000245370397346	0.004169174871554	0.003435239978048	0.000894156159123	0.002074902984194	0.017582432274469	0.041059673076896	0.0021288461478093	0.192836495510395	0.006417125463148	0.001411974407053	0.000998900398858	0.000603096226123	0.031505752183164	0.000174113864087	0.000558996103032	0	0.00118911695107	0.002410809049364	0.01567636179068	0.001132346271433	0.010928191175899	0.003817868589267	0.095982147997304	0.013024599694593	0	0.003249823688136	0.02386825510442	0.001174267656997	0.000608785093998	0.000808539841924	0.001906980081906	0	0.000424987894541	0.000459459415254	0.001174872396904	0.006009374849588	0.001064179903869	0.003293343858121	0.00133172899696	0.003159178302315	0.001955233107163	0.000468108275075	0.000435229757507	0.00190770529244	0.002290157904418	0.010816568033523	0.000195143552506	0.002428783314573	0.000718004322118	0.002720601393756	0.073097696702248	0.002895355283591
Pseudonocardiales	0	0.000206968236375	0.000310051612356	0.000893329636894	9.08800006798e-05	0.000254124200398	0.001807218831493	0.000117149689124	0	0.00035969603032	0.000226698424033	0.000851799130048	0.000366643993281	0.000284437235529	0	0	0.000119470500685	0.000167188983218	0.0014591951608	0.000510788791741	0.000294048350452	0.00050009195593	0	0.000301131416145	0.000287462737309	0.00085203537414	0	0.00058140608682	0	0.000107617055496	0.0002596695027425	0	0.000635711377538	0	0.000728233559516	0.000135507640791	0	0.000705481277098	0	0	0	0.003197775816314	0	0.0001373035005265	0.000986197408131	0	0	0	0	0	0	0	0	0.000251027614137	0	0.000894916881566	0	0	0.000959546645856	0.00016689729628	0	0.000600303368604	0.006460995021447	0.0004766693641338	0.000610911433059	0.000137228111983	0	0.000913839016997	0.000232787548335	0	0.000205365667124	0.000460416112519	0.006610393153	0.001036795106306	0.000149772877076	0.000169211188422	0.001207254776904	0.000156584776809	0	0	0	0.000153697542191	0.000257769057346	0.000653912969198	0	0	0	0.01043257489697	0.001013408083831
Pucciniales	6.31509376865e-05	0	9.42197889867e-06	9.44361953218e-06	0	8.55122500133e-06	1.01272622316e-05	6.43688393515e-06	1.505995806927e-05	0.000110755479495	0	0.000100705373466	0	0	5.85013199085e-05	0	2.9106646155e-05	1.0139450622e-05	0.000113779656465	8.82397273525e-06	7.1639117941e-05	6.25399142861e-05	3.01383777913e-05	6.67382558467e-05	0.0001275461731471	0	1.69329799727e-05	0.000184992302254	2.61614629451e-05	4.419710839239e-05	5.23227470478e-06	0	0	1.03207479817e-05	1.89278232398e-05	8.25344526303e-06	3.125852649631e-05	0	1.72006168125e-05	6.996870607158e-05	1.191736739894e-05	0	0	0.0006961232146284	0	0	0	0	6.06301591429e-06	1.44473842789e-05	1.37966635555e-05	0	5.3886089399e-05	0.0003281598058268	1.501570284124e-05	0	7.93123576582e-06	0	2.41780185221e-05	0.0001352874338454	5.61987568085e-05	0	5.77310225296e-05	6.04127135966e-06	2.41052135031e-05	0	0	0	0	1.73743624215e-05	1.407581076886e-05	6.0241726934e-05	0	2.54395195415e-05	2.61386100117e-05	4.58007098168e-05	0.000106124487759	7.62976243624e-05	6.47768624168e-05	2.16532789027e-05	2.59074017094e-05	2.7963720033e-05	0.0001618979622424	1.08761478383e-05	1.73559938452e-05	7.40460119121e-06	2.762584711344e-05	0.000119414165277	1.5769136242e-05
Puniceicoccales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000367015990293	0	0	0	0	0	0.000301771883296	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000725768998008	0	0	0	0.000340169870036	0	0	0	0	0
Pyramimonadales	0	0	0.0879042413993	0	0	0.10257475926	0	0	0.0931695460391	0	0	0	0	0	0	0	0	0	0	0	0.0954816450958	0	0	0	0	0	0	0	0	0	0.104604762893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371107201526	0	0	0	0.192556812246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119302950987	0	0	0	0	0	0.0870810458724	0	0	0	0.181075607385	0	0	0	0	0	0	0	0.18179182748	0.0502297833219	0	0	0	0	0.273225305869
Pyrenomonadales	0.0324968701541	0	0	0	0	0	0	0.00473956569506	0	0	0	0	0	0	0	0	0	0.0122453775987	0	0.0779665419943	0	0	0.00739709994896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135129227205	0	0	0	0	0.0447754325349	0	0	0	0.00624382207978	0	0	0.0189875788846	0	0	0	0	0	0	0	0	0	0	0	0
Pythiales	0	0	0	0	0	0	2.64518258078e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobiales	0.003016107215014	0.006299221026248	0.00536578685581	0.012907985147387	0.00489460866271	0.001439381579273	0.001908905487191	0.000754424295029	0.00229167185885	0.003617049240583	0.0061382387146	0.017842086077617	0.018867142343081	0.0003643762997674	0.000183246495642	0.014254384376519	0.001934724099491	0.001773112311598	0.007624371372227	0.003843047515527	0.002340431769049	0.010768585740505	0.00437150122803	0.001049910749546	0.001970257325799	0.003572850629052	0.002279211878624	0.007038660687785	0.001271156380329	0.003371612471482	0.001250743875826	0.010395588134795	0.003649359916234	0.005418284848545	0.003129612474235	0.001321597641664	0.000119162344968	0.013395635349247	0.007507490700379	0.001250658898475	0.00335061782336	0.033618284462628	0.009827395391027	0.0020039693835879	0.011408055005611	0.004315206936068	0.008099340313352	0.00158894524877	0.000566700885662	0.018058207109135	0.000821966823579	0.001567704860935	0.001700238557454	0.000705267404406	0.009003967334188	0.010908742630386	0.000766099464417	0.003250298727029	0.001920061026722	0.003893585451661	0.004250285620641	0.004548981254299	0.055445005035099	0.003166258846741	0.007318154971188	0.001145791715711	0.001061489280348	0.005205168564206	0.002988922763803	0.002977291423152	0.001045608827052	0.002859539939535	0.017922230768453	0.00331471906709	0.017735003850947	0.007385775004585	0.003121946332946	0.004528430648628	0.000651801074391	0.00123214749163	0.007453117759183	0.003841872406836	0.013549796335494	0.008713312885144	0.003446436007872	0.000546055308582	0.002178018125266	0.043762463789455	0.004523289944712
Rhodobacterales	0.0012905140064	0.000806491917926	0.002396168653618	0.002002451900048	0.000327565908952	0.000778219964725	0.000907885772671	0.000522400421069	0.000172058467856	0.000749799628767	0.0015075460709	0.003621120733964	0.007740743052964	0	0	0.00114956743944	0.003805029871458	0.00293296838309	0.00286771272108	0.000903779962945	0.002836133160387	0.00758231233399	0.000601570852296	0.000989243736002	0.000878963244593	0.005228164134521	0.002707453971039	0.000579052250206	0.00037048279283	0.004987289120049	0.000550691259485	0.004516478911513	0	0.00066348371462	0.000410263868279	0.000843152439829	0	0.002683484423146	0.001042727891853	0	0.00017794382575	0.030145869171915	0.001691697719971	0.0002534567182227	0.003676408836114	0.000450068637772	0.002256249817644	0.001051813855081	0	0.006426684215334	0	0.000540915125022	0.000806210310341	0	0.000442374162184	0.000523175426281	0	0.000676655600531	0.001308463067125	0.003788111493753	0.000360924346334	0	0.006631398432886	0.001463932167622	0.001669665114279	0.000912356451388	0.000567342845638	0.002662136543092	0	0	0.000134847468561	0.002487464039083	0.009787043781493	0.000693501843321	0.001384848381931	0.000838965320663	0.004175200020296	0.000287686448313	0.000529345333692	0.001649680605665	0	0.001086492248523	0.005856311571752	0.00145159034344	0.001737312347639	0	0	0.008639641113882	0.004275571330308
Rhodocyclales	0.004101290439878	0.01334182278405	0.00242918365419	0.002063138032586	0.00234354741936	0.000517765856637	0.000312070525053	0.000228970654939	0.01550092929368	0.001028596235152	0.02727419558967	0.012470553479741	0.00498103106546	0.000204538991549	0	0.005333569834661	0.000474252572833	0.00503493709955	0	0.00156941684572	0.000513057395357	0.00862325646983	0.009424941702597	0.000877704634405	0.00206944036772	0.002147210007297	0.000516726906684	0.008009693473612	0.004330606136204	0.00173885484351	0.00291420662833	0.00532932369519	0.008965817603666	0.00773719644173	0.000186772255574	0.001774613826201	0	0.005103408240771	0.001784229587961	0.000446265284082	0.000855922309858	0.005790968048286	0.000857565625053	0.032841146533835	0.005256950426595	0.0140682555789	0.00750465742899	0.00615492057833	0	0.001796967001795	0	0.000364747771735	0.00449530873471	0.000815808820658	0.006113383728258	0.000402094242692	0.00239937944677	0.00395119996911	0.00537970970278	0.002900147767011	0.000610454049212	0	0.01290050461902	0.000178838611934	0.00238806934927	0.00222684523941	0	0.00473980465748	0.00454677595817	0.00517521968158	0.00230597157979	0	0.0218714085091	0.00200821674433	0.001475762796865	0.01642418526251	0.003524742402035	0.00632737131062	0.002865470372091	0.01307138852108	0.002687389247775	0.005034984824784	0.005545623802119	0.00555324443746	0.006905660395254	0.000263393965371	0.001494204296878	0.041112077560755	0.00186724301493
Rhodospirillales	0.006273475996731	0.002787780150508	0.005582777886452	0.006831052759919	0	0.006973907484799	0.004396421232409	0.004966189865882	0.001214705655844	0.001498409127074	0.00054388582332	0.004923000314709	0.028741720734711	0	0.000281876363194	0.003888058260011	0.00061801071513	0.006500755996035	0.012946211880793	0	0.00580410844424	0.009384939656922	0.001835396488207	0.00471419808559	0.002505128630046	0.001933259716968	0.004218322268738	0.018385293482423	0.000628171648067	0.001853548638379	0.0014194623130671	0.016363333965954	0.000821797760842	0.005439884489918	0.0035643237285178	0.002965085985236	0.000165337325421	0.004880873146132	0.00329250009544	0.00192529067879	0.000193254438192	0.057174857403883	0.011212904399868	0.0004915546356668	0.00128188839078	0.01788688018322	0.00500705014455	0.000659713915185	0.000656789567883	0.00590914470511	0.001566362379061	0.000406789433664	0.003882391168167	0.000112386897765	0.001591761039006	0.019512817791863	0.000114534137499	0.002258077825256	0.000891329073255	0.003454678505419	0.001897603163134	0.00226386216699	0.021448043648477	0.001062779002395	0.002544451108249	0.001961513995821	0.001381892624503	0.00237288197291	0.001369617087468	0.000558241885121	0.000640649652229	0.001882089979534	0.01336103462693	0.002990540255251	0.00914260409575	0.000645500689818	0.002102985551655	0.011493154644498	0.000232774419988	0.006536622591036	0.006352811373975	0.006774712850525	0.024869505250814	0.010156842273659	0.002594686189955	0.000367540915418	0.001526587222547	0.051872482488534	0.000311910776273
Rickettsiales	0	0	0	0	0	0	0	0	0	0.00115510653877	0	0	0.00415167457799	0	0.000860947135948	0	0.000767999280958	0	0	0.001038878995	0	0	0	0	0	0.00177570702144	0.003958952023579	0	0.000957196561777	0	0	0.001094359739	0	0	0	0	0	0.00103292895404	0	0	0	0.00220803839906	0.00129329770958	0	0	0	0	0	0	0.00227760165915	0	0	0.000844527684853	0	0	0	0	0	0	0.002166965410012	0.000921687499014	0	0	0	0.00176490020894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000636910559706	0	0.00224804112648	0	0	0	0	0
Rubrobacterales	0	0	0	0	0	0	0.000368301010329	0	0.000293466561098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388309457552	0	0.000547989422274	0	0.000401590156008	0	0	0.000264870580572	0.00034648910403	0	0	0	0.000526675676834	0	0	0.000589880437266	0	0	0.00219172114563	0.0019503076367	0	0	0	0.000289599884751	0	0	0	0	0	0	0	0	0.000426751541945	0.000393214717685	0	0	0	0	0	0	0	0	0	0	0.000782602109808	0	0.000355993408489	0	0	0.000495025309734	0.000400382729007	0	0	0.000543811227916	0.000391316352981	0	0	0	0	0	0	0.000662006436546
Saccharomycetales	0.0003299156825269	0.0002925919515887	0.000537341541427	0.000971607188152	0.0002833130337232	0	0.0017513458427594	0.0082539021594	0.0015467379806304	0.000270690821211	0.000546673100015	0.000541512966123	0.0003174322313128	0.00137946224279	0.00163335016071	0.000792581438061	0.000261480824123	0.0001452267816086	0.001270606617046	0.000583974659602	0.00374440248518	0.000270724793199	0	0.000406032532757	0	0.0012470063015	0.0003648783976233	0.000529926870406	0.0001739301486249	0	0	0.133166479833099	0.0001386448596538	0.000295646987012	0.000469744586641	0.000341385552222	0.000100337463582	0.0001607362819104	0.00163637079165	0	0	0.00023985105278	0.001989874729921	0	0	0.000315874094561	0.000210810916828	0.0010044307842942	0.0007956127602122	0.000956134676472	4.17375639063e-05	0.000771160806598	0.0003118836854561	0.000189724801143	0	0.001456340022834	0.0001054590118626	0.023275070143279	0.000605575140159	0.00454103040595	0.000268310545479	0.0001738155320472	0	0.000815311130799	0	0	0.000116649703087	0.001098685225072	0.00219858710899	0.00136543911414	0.000810765937092	0.000950597018013	0	0.000350749864659	0.000162159101711	0.000186268800274	0	0.0001366008234032	8.86731075305e-05	0.000332586083119	0.000886140310552	0.0003434464123099	0.009026531580954	0.00171472385124	0.0006604635783071	0.0001060556868599	0.001283501033605	0.000427590595099	0.0066530063685
Schizosaccharomycetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000664377104286	0	0	0	0	0	0.000155708247477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186666055039	0	0	0	0
Selenomonadales	0.260690425367716	0.15941126785464	0.22432313094543	0.110951331642692	0.328491163646437	0.0584597439458	0.092035802402399	4.11733643686731	5.12465733282931	0.338650493434993	0.677397939013857	0.182993024788926	0.237580706822051	4.45797882308185	0.063303030704865	4.71348909756199	0.06055569590446	0.653178375653475	1.08143850085319	0.214759855348889	0.62825277154156	0.15980005896776	0.988449513262837	0.152632729027776	0.399914433875	0.13895154480299	0.148422074160041	0.42789919733559	3.33329768864092	0.063029083905722	0.666084610091165	0.110090368933376	0.110580210591974	4.1181711816164	0.226418263499038	0.097105714165549	0.060185937493927	0.37701878386881	0.270067995288516	0.087681711162138	0.221725346535386	0.58436120482632	0.123197375483507	1.08274719348053	0.090470658227167	0.534659222450689	2.18328738651632	5.20805184183717	0.04817634426167	1.0179760724256	1.23720218366098	0.108359786528544	0.050572506194893	0.2161807260432	0.109922189909108	0.65739241644508	0.353932719325291	0.25461520959733	3.67204260836799	0.80603484614219	2.64928287228518	0.213050336219314	0.75846089731379	0.79158824688686	0.164547300887937	0.36493195525058	0.096068612127381	0.097780479688441	0.070149897985812	0.335246936632509	15.6446848663518	0.14224580149303	0.82257353053141	1.20539139684145	0.17422162573993	2.81553449074229	0.201078508629762	0.129101251876025	0.599952962606672	0.12256509411105	0.262459715685465	0.06845080796996	0.76078009773549	0.029696538248852	0.419191670222594	0.14675812054208	0.19195616015133	0.82935202908207	2.2933396254204
Solibacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234408181526	0	0	0	0	0.000171791494325	0	0	0	0	0	0.000131758022082	0	0	0	0	0	0	0.000389968524619	0	0	0	0	0	0.00015249695728	0	8.52390318732e-05	0	0.000293192715441	0.000190936622309	0	0	0	0	0	0	0	9.37397145628e-05	0	0	0	0	0	0	0	0	0	0.000254556975597	0.00049471729936	0	0	0	0	0	0	0	0	0	0.000379977180168	0	0	0.000307693686981	0	0	0	0	0	0	0.000633320059221	0	0	0	0	0	0	0
Solirubrobacterales	0	0.000242163650421	0	0	0.000352100840815	0	0.00112090955641	0	0.000148858978388	0	0	0	0	0	0.000155720717305	0	0	0	0	0	0	0.00201250266601	0	0	0	0	0	0.000393934824691	0.000129295467797	0.000138982010866	0	0	0	0	0	0	0	0	0.000183140646558	0.000133576382436	0	0.00643239018492	0.000299212962914	0	0.000552024622481	0.000370578700605	0.000247320172743	0	0	0	0.000146897632302	0	0	0.000325584489496	0	0	0	0.000197112575928	0	0.00108233453109	0	0	0	0	0	0.000177985776338	0	0	0.00163424156666	0	0.000139131251322	0.00158787904304	0	0	0.00120545156081	0	0.000251098324822	0.00162473199757	0	0	0	0	0.00082986484221	0	0	0	0.000177797144755	0.00508576818505	0
Sordariales	0.00179503671385	0.00254387399593	0.00207572065741	0.00230137052035	0.00100363526027	0.00124626446739	0.0027653173321	0.00115628521216	0.00113725793888	0.00088723176555	0.00503260040265	0.00490652392918	0.0062723685069	0.000448242696307	0.0006189333876062	0.0019198954430182	0.00135646404899	0.00164956367885	0.00467048552222	0.00248230803704	0.00327791299462	0.00486880922645	0.00296231538393	0.00170219359448	0.00210325008676	0.00246938588536	0.00134869789755	0.0074664605939959	0.00121416586545	0.00117240366203	0.00187979212552	0.00311252901446	0.00200131173794	0.00346305820853	0.00119751473889	0.00109097124998	0.000184990402772	0.00559129476208	0.00253598512251	0.000488990271953	0.00133116734153	0.0199640982105	0.00423850907201	0.00358602325830831	0.00531565185975	0.00572130228269	0.0035427846662	0.00192236450016	0.000780882568571	0.00690433349599	0.0016600296699	0.000337235328091	0.00109582534575	0.000855047727918	0.00181899023402	0.00451163967577	0.000736184804187	0.0014431612887	0.00217160085207	0.00702852806487	0.00250793324759	0.000575834595029	0.0107618110525	0.00178139824358	0.0028052580759439	0.00155808337077	0.00062129885872	0.0020948740729395	0.00225429657638	0.00141329734037	0.000885783096112	0.0030979407449711	0.0139431202355443	0.00218431197098	0.00448960700257	0.001705015782623	0.00315728373543	0.00200413116617	0.00190947710692	0.00153295766298	0.00390748476702	0.0024010472494	0.0075383795726101	0.00210760397669	0.00276478120764	0.000100386447919	0.0012177312787976	0.0214508813308	0.00545156884165
Sphaerobacterales	0	0	0.000319480586212	0	0	0	0.0002974753259	0	0	0.000369840751267	0	0.000426839893397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177416040503	0	0	0	0	0	0	0.000380525683879	0	0	0	0.000731603833554	0	0	0	0	0.000787628031909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000411489387554	0	0	0	0	0	0	0	0	0	0	0.00200254310248	0.000287534522683	0	0	0.000399830060771	0.000323387608113	0	0	0	0	0	0	0	0	0	0.00202454855477	0
Sphaeropleales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00363592567083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacteriales	0.000437844485647	0.001005426741075	0.000245273575554	0.002367760214664	0	0	0	0	0.000286912719935	0.000890342968964	0.00083109276649	0.003534850299268	0.000183048875227	0.000706116733078	0	0.000385175374784	0	0.000776586158589	0.000187569530063	0	0.00099767611782	0.001633888876604	0	0	0	0.00176340051714	0.000387483684162	0.00216409255352	0.000142057691539	0.000558861782691	0	0.000803034413979	0	0.000576727542924	0	0	0	0.008001919374172	0	0.000587044630611	0	0.001652528081392	0	0	0	0.006193347261282	0.000172317349128	0.001464111149096	0	0.000314221807598	0.00020575948519	0	0.000100973295055	0	0.001563532724429	0.000201527858347	5.46212450407e-05	0	0	0.00023783346405	0.00076237294707	0	0	9.32678021973e-05	0.00046401376469	0.000319563464338	0.000184768475516	0.000285409773545	0.00266374658687	0.000332140184064	0	0	0.0030292985981	0	0	0.000642594201439	0.000481909693097	0.000446275652345	0.000180872496296	0	0.001472557009768	0.001735001079982	0.000712892134894	0.001591578960848	0.000677718563185	0.002264482971614	0.000310495210459	0	0.00184471839644
Sphingomonadales	0.000224946696192	0.000354176841282	0.001384386807955	0.001983428348788	0.000171655219374	0	0.000399897891149	0	0.000377749411044	0.00149822003495	0.000960325929416	0.001087465726647	0.000377582533005	0.000556821689979	0.000186357396733	0.000670738733142	0	0.000600491652302	0.002659508003129	0.000579674091831	0.000530338056588	0.00167714001472	0.000403250789653	0.000733855100271	0.000221977752943	0.002063463486334	0.00045294000022	0.002257559856898	0.000243718890654	0.002349583216003	0.000160131049416	0.000829303650242	0.0003885510552	0.00160717475188	0	0.000331292713502	0	0.001190846255032	0.000438343911064	0.000487871994936	0.000341578837895	0.001507082452871	0	7.59585094592e-05	0.000817012272219	0	0.000529406578541	0.000620972867283	0.000387902844491	0	0	0.000175412456418	0.000307034509025	0	0.000177622171841	0.003247409740362	0	0.006502371872863	0.000906310569393	0.000408034984875	0	0.000816216604201	0.003503368916097	0.001652704752605	0	0.000686319207036	0.000322816491256	0	0.00128763615001	0	0.000599874278511	0.000290294385028	0.004264596582609	0.00103808437456	0.003288724147477	0.000958824277681	0.00108262827371	0.000861423454065	0	0.000458146880418	0.000396441285813	0.000213395680078	0.003225805802753	0.001691287347828	0.003295971217254	0	0.000780112510804	0.004386410528872	0.002946037634732
Spirochaetales	0.088767494581302	0.04281435141016	0.043738255479693	0.016865454545158	0.012212202795124	0.019225408763211	0.147995901796301	0.086956318675599	0.004303343934285	0.06667371922224	0.062062109129215	0.063114749367942	0.094873273235396	0.00161248525856	0.032038496273627	0.017939437893235	0.030369101182123	0.021871562039564	0.013374545229952	0.05312272836178	0.0141421023359	0.22192830749883	0.004634740596917	0.024485329580253	0.056784465168339	0.11672884159103	0.00716804268214	0.133321021316715	0.012835051329946	0.015321838954844	0.008163262477595	0.047030256893886	0.003696223151181	0.022660877355784	0.05842900745291	0.03457719177823	0.0034013165426	0.051764064014822	0.077856722378523	0.007711995863972	0.012173460737622	0.25123256706894	0.04482220973321	0.00014196544782	0.069939934904324	0.035188261174179	0.012293580716913	0.06586558210726	0.003812977343862	0.035830087147708	0.006180262457366	0.00640720646376	0.005515420057323	0.012568122454448	0.007699944870158	0.058525629984162	0.001901105351852	0.00622154866975	0.031192782821636	0.068648877695281	0.02156757141242	0.030071905745837	0.225657732540691	0.01355819516637	0.04095447600905	0.0084114163634	0.022708621006383	0.048385524952881	0.118947112348732	0.057925266745417	0.018166851963225	0.047268458298681	0.118266526691124	0.068934307615638	0.054619101891861	0.016180289889161	0.096766008313825	0.096569636638334	0.00871870580446	0.010221580734256	0.029636823905041	0.019154734944556	0.03898875606867	0.026151408962375	0.024257193753439	0.008898941685532	0.124525606119286	0.09375688752597	0.109845216203639
Sporidiobolales	0	0	0	0	0	0	0	0	0	0	0	0	8.20127611544e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47812421424e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127921206169	0	0	0	0	0	0	5.77475324356e-05	0	0	0	0	0	0	0	0	0	0	8.61089739147e-05	0	0	0	0	0	0	0	0.000104824417095
Streptomycetales	0.000576801859315	0.000907547096	0.000304409113221	0.000835292576952	0.0001923766962815	0.000111522273412	0.001347630288985	0.000191161565772	9.11669858722e-05	0.000323919667528	0.000205616941997	0.000535570532857	0.004535256202466	7.49903261739e-05	0.000278728991346	0.000284254681186	0.0002051477769092	0	0.001840683281097	0.000139826542985	0.001422750035109	0.003534863524157	0.001577036307734	0.001332306216197	0.00071607370615	0.001922532378612	0.001097352308553	0.002835939300218	0.0009514198404627	0.0001769605129678	0.00047918843787	0	0.000560374178852	0.000358404842213	0.00088643717491	0.000925583579518	0	0.001800651528336	0.001937999027001	0.000494930564736	0.0003252605075152	0.008950281798631	0.000427193185749	0.001138820537603	0.00131706867153	0.002658964963202	0.002925966882668	0.000363527872814	0.000110737597325	0.005220042840086	0.0003247486563321	0	0.000100018787493	0.0005653834439772	0.000713494313836	0.003245705558261	0.0003300903176462	0.000425481697987	0.000875695883873	0.001905451957357	0.001916900016181	0.0012954505007	0.013984069378404	0.000722572249532	0.00082231113179	0.000615349816977	0	0.000112383038865	0.002285569366751	0.000365776340446	0.0009541606124602	0.001338649076522	0.008689492984672	0.001186516520875	0.002373111531926	0.000445603615125	0.00036914947143	0.002391449385339	0.000185179651571	0.000362168179879	0.002069812847123	0.000529567076257	0.00366063501943	0	0.000654574622401	0.000141116612382	0	0.030137287039772	0.001080020577834
Streptosporangiales	0	0.00029702595847	0.001675653083702	0.000303297925008	0.000529439692303	0.000205357113026	0.001093125407701	0.000954575050268	0	0.00108274022237	0.002421329238554	0.000923919953323	0.001265672355991	0.000809439248667	0.0002468428237474	0.000662507593108	0.00027054984253	0.000376989743786	0.001023085930282	0.002085004639259	0.002598437841859	0.002840800834196	0.00109729107126	0	0.000698554330322	0.00401489442399	0	0.00068781044683	0.0003306152429779	0.000413131138462	0.0003022709010099	0.000229726009389	0.00069738749425	0.001099594482153	0.000303033630526	0	0	0.000416060071254	0.000206535847808	0	0.000132844108434	0.013646447317037	0.0029421141107	0.000616868495967	0.00026825316227	0.001783364411845	0.001663506747443	9.87613969893e-05	0	0.001432639084778	0.000662651958452	0.000126974900107	0.000161758867144	0	0.0002584048305976	0.00168812964661	0.0003504786680911	0.0004835370766	0.001289271044402	0.001165777318641	0.000470570725269	0.00305281782631	0.023210096014725	0.000904068834198	0.0010748130822	0.000310763275241	0.000184149249621	0.000382606686878	0.000614335619167	0	0	0.00266244232689	0.014941434343486	0.001748324352464	0.001443452644707	0.000212384568293	0.00169904845401	0.0011842936305	0.00046036759499	0	0.000606427643667	0.001312157560962	0.001996879274822	0	0.000339990607883	0.001293331619604	0.001366599710515	0.031949028985858	0.006259909955241
