kegglevel2	Adenoma10.2757.S10.L001	Adenoma11.2775.S11.L001	Adenoma1.2065.S1.L001	Adenoma12.2799.S12.L001	Adenoma13.2803.S13.L001	Adenoma14.2817.S14.L001	Adenoma15.2847.S15.L001	Adenoma16.2873.S16.L001	Adenoma17.2937.S17.L001	Adenoma18.2967.S18.L001	Adenoma19.2971.S19.L001	Adenoma20.2995.S20.L001	Adenoma21.3129.S21.L001	Adenoma2.2113.S2.L001	Adenoma22.3133.S22.L001	Adenoma23.3141.S23.L001	Adenoma24.3217.S24.L001	Adenoma25.3273.S25.L001	Adenoma26.3373.S26.L001	Adenoma27.3379.S27.L001	Adenoma28.3391.S28.L001	Adenoma29.3399.S29.L001	Adenoma30.3509.S30.L001	Adenoma3.2123.S3.L001	Adenoma4.2143.S4.L001	Adenoma5.2243.S5.L001	Adenoma6.2453.S6.L001	Adenoma7.2475.S7.L001	Adenoma8.2555.S8.L001	Adenoma9.2717.S9.L001	Cancer10.2567.S70.L001	Cancer11.2573.S71.L001	Cancer12.2575.S72.L001	Cancer1.2355.S61.L001	Cancer13.2579.S73.L001	Cancer14.2611.S74.L001	Cancer15.2613.S75.L001	Cancer16.2619.S76.L001	Cancer17.2625.S77.L001	Cancer18.2629.S78.L001	Cancer19.2633.S79.L001	Cancer20.2667.S80.L001	Cancer21.2671.S81.L001	Cancer22.2703.S82.L001	Cancer2.2455.S62.L001	Cancer23.2705.S83.L001	Cancer24.2727.S84.L001	Cancer25.2735.S85.L001	Cancer26.2763.S86.L001	Cancer27.2771.S87.L001	Cancer28.2777.S88.L001	Cancer29.2801.S89.L001	Cancer30.2863.S90.L001	Cancer3.2513.S63.L001	Cancer4.2521.S64.L001	Cancer5.2523.S65.L001	Cancer6.2535.S66.L001	Cancer7.2537.S67.L001	Cancer8.2543.S68.L001	Cancer9.2547.S69.L001	Healthy10.3087.S40.L001	Healthy11.3123.S41.L001	Healthy1.2027.S31.L001	Healthy12.3211.S42.L001	Healthy13.3241.S43.L001	Healthy14.3245.S44.L001	Healthy15.3247.S45.L001	Healthy16.3251.S46.L001	Healthy17.3257.S47.L001	Healthy18.3293.S48.L001	Healthy19.3339.S49.L001	Healthy20.3341.S50.L001	Healthy21.3347.S51.L001	Healthy22.3363.S52.L001	Healthy2.2779.S32.L001	Healthy23.3367.S53.L001	Healthy24.3403.S54.L001	Healthy25.3405.S55.L001	Healthy26.3407.S56.L001	Healthy27.3439.S57.L001	Healthy28.3499.S58.L001	Healthy29.3529.S59.L001	Healthy30.3291.66.S60.L001	Healthy3.3021.S33.L001	Healthy4.3023.S34.L001	Healthy5.3043.S35.L001	Healthy6.3061.S36.L001	Healthy7.3063.S37.L001	Healthy8.3073.S38.L001	Healthy9.3075.S39.L001
Metabolism;Xenobiotics_Biodegradation_and_Metabolism	0.0150639315412	0.016455638213	0.0164443808218	0.0161920344557	0.016131990045	0.0154887967633	0.0156932596227	0.0161055578413	0.0155866474929	0.0163679161772	0.0176520395142	0.0165480711792	0.0157961744163	0.017949847668	0.0160776564955	0.0156727826125	0.0178888433239	0.0179929455814	0.0157656307154	0.0161934837045	0.0156182511791	0.0147205836086	0.0151233483685	0.0149933064216	0.0151954709183	0.0150264548831	0.0156708441987	0.0155892647572	0.0153697834568	0.016369960512	0.0155618978797	0.0160505403802	0.0161934271738	0.0154224905187	0.0156074608236	0.0145031129773	0.0168498968042	0.0165903268106	0.0159579401494	0.017223040341	0.0190328080231	0.0159441078952	0.0173055073871	0.0170750089765	0.0146494420771	0.0155293098474	0.0149028460226	0.0165722583086	0.0170692457581	0.0163935353911	0.0185427300439	0.0146368297901	0.0161996073476	0.0148200224057	0.0165835300485	0.0147407424309	0.0163301307082	0.0190557283712	0.0152665136231	0.0160159555998	0.0151197802027	0.01613431921	0.0163270941294	0.0154791765549	0.0152165422883	0.0166695142402	0.0156463440647	0.0150581789211	0.0169378660959	0.0157285826353	0.0156403613941	0.0170050301654	0.0158517091635	0.0156399527303	0.0156872132999	0.0181063991381	0.0160230361539	0.0162006486118	0.014594548386	0.0152453324262	0.016455916808	0.0161600285796	0.0155780604322	0.0145659384228	0.0155781255308	0.0163762959048	0.0152174539854	0.0154626013741	0.0169585511457	0.0157894446778
Organismal_Systems;Circulatory_System	1.71462589606e-07	9.3841610206e-07	1.2051201423e-06	1.45597957106e-06	1.8122534742e-06	3.41655841871e-07	9.45346022856e-07	0.0	0.0	1.17514739951e-05	1.70331403592e-07	8.49852410381e-08	1.60058510652e-06	8.5601421463e-08	3.40473227143e-07	5.14367660402e-07	1.71257309275e-05	1.80165386677e-06	2.23355455259e-06	1.7062295807e-07	1.70923838218e-06	8.56555040128e-08	4.20959269957e-06	4.29405850019e-07	2.58840168267e-07	3.81066160453e-06	3.09814430623e-06	8.59149339056e-08	1.71849430684e-07	5.78579128779e-06	2.5498489087e-07	2.03572959913e-06	1.71189639603e-07	3.90492227337e-06	6.91430344027e-06	0.0	8.58676600754e-07	0.0	1.44520378096e-06	7.78794498803e-07	5.89425686346e-07	0.0	8.50991477405e-06	4.26338038485e-07	4.11611985729e-06	5.99217080084e-07	5.97681474026e-07	2.27054654702e-05	1.03134320764e-06	5.14441487168e-07	0.0	2.57621119711e-07	1.61222206883e-06	8.56094459408e-08	4.27115550303e-07	0.0	5.98445733839e-07	1.69431693062e-07	5.1209862883e-07	1.10045624916e-06	5.89314135163e-07	8.49639761238e-08	0.0	4.21174016554e-06	1.69214644377e-07	2.54753098392e-07	3.39932846266e-07	3.40765659545e-07	5.08062313843e-07	2.55306503116e-07	1.75180984383e-05	1.19232541013e-06	6.87225238759e-07	4.26992118921e-07	2.5557809849e-07	2.55778636209e-06	3.4785679616e-05	3.4772140561e-05	0.0	1.71149719635e-07	1.69944716134e-07	0.0	6.02455643143e-06	6.19084411988e-06	7.68215280553e-07	5.11133640746e-07	0.0	1.38134013673e-05	0.0	1.6957566657e-07
Organismal_Systems;Digestive_System	0.000163575310484	0.000209437411869	0.000427989810537	0.000158102252246	0.000308428281752	0.000298948861637	0.000124012210089	0.000101572367657	0.00013229658992	7.65132467418e-05	0.000185831561319	0.000280621265908	0.000538975974291	0.000303285836243	0.000354262392842	0.000246725021106	0.000251799113141	0.000479497307686	0.00051260076982	0.00025721410929	0.000278947703972	6.30424509534e-05	0.000226115265005	0.00022964624859	3.56336631647e-05	0.000892202903673	3.39935278044e-05	0.000177414338515	0.000143837973483	0.000357527867519	0.000358168776709	0.000357100900513	0.000282634094985	0.000403735007221	0.000175333077362	0.000749018871684	0.000522247108578	0.000230470230728	0.000305278045731	0.000381522771692	0.000116453674888	0.000372384280545	0.000883073856104	0.000190061497557	0.000481586023303	0.0001405592065	0.000164447788425	0.000195045069922	0.000206182696261	0.000116006555356	0.000175143659401	4.52554433625e-05	0.000444294460651	9.20301543864e-05	0.000146586056864	0.000381014776706	0.000482774722712	8.71726060805e-05	0.000140485723842	0.00035070694156	0.000320418514061	0.000200684911604	0.000279951373016	0.000116123693136	0.000733714698018	0.000279464148936	0.000148210720972	0.000402699818167	0.000424909448477	0.000533079978507	0.000399869638267	0.000323375684448	0.000269220487284	0.000172077823925	0.000126000002556	0.00030787221845	0.000183329933111	0.000146625380888	0.000309182674236	0.000108851221688	0.000208692111413	0.000243319607612	0.000417476304826	6.9990932133e-05	0.00010609906597	0.000268856295032	0.000455667077069	6.55493083518e-05	0.000330572903965	0.000426482801424
Organismal_Systems;Endocrine_System	0.00273251355926	0.00269538697678	0.00272563744184	0.00237221895055	0.00231882146913	0.00304013909493	0.00253971506068	0.00252629148495	0.00256902315216	0.00227077935089	0.0030347946178	0.00299003573544	0.00365017645608	0.00319541546179	0.00310537118647	0.00242995855568	0.00308314025202	0.00324572233751	0.00277278616516	0.00272868765693	0.00271803087534	0.00231081418726	0.00252489651919	0.00288303087703	0.00236735217897	0.00316733724431	0.0022818693411	0.00262916880738	0.00267982002209	0.00298163947203	0.00317600680572	0.00303849607083	0.00286691289443	0.00333268138109	0.00277169670007	0.00362056848855	0.00277283847915	0.00265484142882	0.00318760946887	0.00160864330364	0.00217590702298	0.00341945027524	0.00343349531389	0.00302034919984	0.00280402090028	0.00262474201565	0.00275642157514	0.00232551767394	0.00187016901652	0.00267963996641	0.00298958256041	0.00228561457407	0.00346296815004	0.00266493644269	0.0025523571055	0.00287898565249	0.00281218199555	0.00261195898025	0.0025696255697	0.00328249169029	0.00310324404803	0.00273770923866	0.00313399224694	0.00226488476249	0.00355570732229	0.00314399290496	0.00257397151193	0.00328225483274	0.00328970348213	0.0032252019517	0.00327343018162	0.00332207409093	0.00297156193239	0.00260354174591	0.00281187023959	0.00314599196582	0.00263439558429	0.00254119256794	0.00297084963638	0.00264143919799	0.00292525839882	0.00281385836355	0.00348643626274	0.00251709403841	0.00256472939275	0.00300222862786	0.00354006559949	0.00234827823245	0.00317221049953	0.00306355399226
Organismal_Systems;Environmental_Adaptation	0.00173254373668	0.00152944762525	0.00136979120174	0.00136373898295	0.00130879219951	0.00161551964829	0.00161886209387	0.00147853739901	0.00160933700117	0.00152254498842	0.00152872434724	0.00156049899594	0.0013410375953	0.00156667721562	0.00158396657098	0.00138750676393	0.00147484760007	0.001413440355	0.0014712252026	0.00160121115001	0.0014731925616	0.00171927727655	0.00139810023659	0.00153581296318	0.00155649221184	0.00149208572159	0.00163762744453	0.00153323791048	0.00160515960731	0.00142636772277	0.00167644066251	0.00150219880002	0.00155893845304	0.00158005039727	0.00159020442949	0.00159376171136	0.00142042283297	0.0015471724006	0.00164702223837	0.00128345333403	0.00145040820676	0.00157993813854	0.00135375724226	0.00172052978811	0.00156961370558	0.0017119631978	0.00173054401651	0.0014765381267	0.00130447726713	0.00151940293235	0.00153112743446	0.00161949223221	0.00156937090331	0.00179334667357	0.00157187064823	0.00145747482372	0.00140532156755	0.00167271438976	0.00167515996468	0.00120897816542	0.00157910931903	0.00138525266672	0.00157371631747	0.00150788893315	0.00148452007512	0.00146950078923	0.00168258260581	0.00132557841563	0.00141342935711	0.00145150257238	0.00164255445696	0.00164932670662	0.00159419074761	0.00147653874723	0.00187466535243	0.00150934973227	0.0014694599254	0.00161844615808	0.0014797940079	0.00156285366485	0.00173139676797	0.00166050462111	0.00156689378962	0.00175931752134	0.00166224715261	0.00161092285775	0.0014906206906	0.00159626293441	0.00140694949581	0.00148794168632
Organismal_Systems;Excretory_System	9.48188120523e-05	0.00018981598428	0.000241282268491	0.000103288903688	0.000132984885892	0.000220111776125	0.000128309237466	0.000277568333538	0.000101430243601	2.59047090987e-05	0.000473180639179	0.000325493473176	0.000350865103614	0.000326398220038	0.000239012205454	0.000108617304288	0.000417800009953	0.000431024239365	0.000213905801383	0.000250645125404	0.00018314489265	3.57183451734e-05	0.000147507564595	0.000112933738555	5.7203677187e-05	0.000152003057336	0.000143117055035	0.000175781954771	0.000113936172544	0.000253213454007	0.000246740379399	0.000273296698683	0.000217325247476	0.00026663827958	0.000140505474848	0.000202968696738	0.000292293514896	0.000138437105346	0.000251890517822	0.000182843641775	0.000326036608219	0.000262120505658	0.000361841576193	0.000450639306679	0.000149809612306	9.17658156928e-05	0.000105960387038	0.000131623412613	0.0001889936428	0.000247446355328	0.00064717407446	3.55517145201e-05	0.000262367928253	0.000108039120777	0.000100201308101	0.000168538815965	0.000326067432694	0.000188153895146	6.82798171774e-05	0.000274013606041	0.000223602620427	7.62976505591e-05	0.00037777698194	5.78469618655e-05	0.000274043116568	0.000357163843946	0.000127984716619	0.000133068990052	0.00031491395753	0.000216755221146	0.000245676520611	0.000326611996276	0.000137015531978	0.000114775481566	0.000219200815805	0.000506782737875	0.000113074825877	8.49605010751e-05	0.000161843138252	0.000114413587576	0.000310149106945	0.000178793333026	0.000259310485274	4.80650258751e-05	0.000139388394794	0.000154191981625	0.00030067770014	3.51769848485e-05	0.000399368034864	0.000236897206198
Organismal_Systems;Immune_System	0.00088654731956	0.000876139397105	0.000745883288074	0.000822542811795	0.000748029195921	0.000862168516961	0.000868343292267	0.000757938831168	0.000824131446737	0.000854169182797	0.000852253177873	0.000865829635696	0.00100028145025	0.000919102462248	0.000957751187954	0.000812357991662	0.000873751400686	0.000777971298281	0.000783462212295	0.000888177808232	0.000761380237341	0.000919254869066	0.000933412748588	0.000915149747561	0.000868495044591	0.000954951798095	0.000868513120512	0.000749693713261	0.000880384633396	0.000844980783515	0.000925340168968	0.000932788266733	0.000898403228637	0.000916977617325	0.000913797757137	0.000930555564968	0.000819864418399	0.000872721975677	0.000917789412896	0.000691396449493	0.000593214851473	0.000967842618367	0.000900263883947	0.000865892556163	0.00087510423216	0.000923992737489	0.000888069287335	0.000783936070969	0.000745918974927	0.000867091126622	0.000794556232831	0.000858479444583	0.000945440962676	0.000896416508446	0.000877978725204	0.000897233817453	0.000836370659163	0.00083131660201	0.00084436528917	0.000764647792205	0.000938188103179	0.000731030050569	0.000881791532266	0.000875526231148	0.000977045356632	0.000873548374387	0.000880681021464	0.000975100934788	0.000907992031889	0.00091791198087	0.000900785699409	0.000965613250006	0.000923201205118	0.00087311348477	0.000906535515346	0.000812011910417	0.000875966659422	0.000886347001639	0.000889753341502	0.000890320841543	0.000886516611714	0.000903966101058	0.000916581106652	0.000884516853627	0.000877045778631	0.000860323106316	0.000922495418597	0.000841587913119	0.000857436723961	0.00094953894496
Organismal_Systems;Nervous_System	0.00123598807718	0.00116013823381	0.00107341772675	0.00108830190644	0.00114163339096	0.00114335127482	0.00110433603579	0.00103670616399	0.00120876041782	0.00112222287794	0.00118593239751	0.00122302260378	0.00136934267929	0.00111495851456	0.00122842740353	0.00117473000842	0.00120617709854	0.00115082785566	0.0011530295848	0.00114249132724	0.00122817323951	0.00118692831911	0.00138237869651	0.00124742399431	0.00126175954024	0.00118257531794	0.00123615957818	0.00116148399147	0.00122468496777	0.00120021135155	0.00120301871513	0.00127996498545	0.00118326278894	0.00121527972316	0.00117543158485	0.00119968392454	0.00109910604896	0.00107452332824	0.00124296026361	0.000722980893056	0.000825111757215	0.00123395265245	0.000933027055827	0.00126366594607	0.00118467074643	0.00123353116057	0.00122780851378	0.000993918947122	0.000875438492754	0.00121553949393	0.00113796684954	0.00123546501643	0.0011860014661	0.00125640422863	0.00112399728218	0.00123600786424	0.00119663499093	0.000966268945534	0.00117714404814	0.00126594793894	0.00120674697335	0.00108830357017	0.00115740455219	0.00118659332623	0.00125227297571	0.00125355507949	0.00112764223428	0.00132762300959	0.00119335369816	0.00126078861456	0.00124192316224	0.00123047982326	0.00119036001669	0.00116568848465	0.00115436107818	0.00114179583204	0.00117459359942	0.00120434936101	0.00131044312259	0.00116424596782	0.00114738175098	0.00114668745182	0.00127152081866	0.0012398885029	0.00120814656455	0.00110328196355	0.00129200091624	0.00120699956792	0.0012555323458	0.0011781269435
Unclassified;Cellular_Processes_and_Signaling	0.0405634192109	0.0416527930377	0.0398608981468	0.0400945084904	0.0379603242484	0.0427268816866	0.0430337838308	0.043718254353	0.0403947016888	0.0409583472864	0.0424101348548	0.0429965829984	0.0430718294578	0.0410359518266	0.0397082859437	0.040136365725	0.0432707026136	0.0397113681871	0.0378947442571	0.0423469119633	0.0379071469923	0.0401314023956	0.0425506489173	0.0412290591649	0.0408779375339	0.0413063862539	0.0419454315237	0.0396987994247	0.0415202831735	0.0410942633029	0.0416453223064	0.0439963577405	0.0409983779782	0.0428330924166	0.041665251084	0.0422060528722	0.0395034170177	0.0434351583585	0.0425013178983	0.051726751816	0.0394637337743	0.0417035591941	0.042908862472	0.043449644319	0.0387889414952	0.0421780342427	0.040007175593	0.0439354171203	0.0488378824736	0.0420373289032	0.0439449279738	0.0406571639968	0.0416243493729	0.0404718655685	0.0397835925099	0.0425353123596	0.0407899757262	0.0412466207908	0.0398811316663	0.0409657536322	0.0389522331428	0.0393333930347	0.0439141710432	0.0407680976326	0.0447718258971	0.0430902128275	0.0392706570817	0.0432659934955	0.041403606819	0.0400841422153	0.0426309272634	0.0404619886233	0.0411165142287	0.0406392311136	0.0407501387576	0.0415624084526	0.0406313831615	0.0411267920713	0.0427641272338	0.0412301386099	0.0409907505039	0.0400500484588	0.0437257214618	0.0406361848992	0.0410057098881	0.0394009070748	0.0435145570369	0.0413061883695	0.0439630576085	0.0435312606382
Unclassified;Genetic_Information_Processing	0.0244818572005	0.0242214580103	0.0282147892516	0.0244757017565	0.0267275457264	0.0257433406152	0.0252473562324	0.0269059720784	0.0242819544708	0.0230441258413	0.0270628495626	0.0249144432332	0.0239812296857	0.0261432733247	0.0251013886711	0.0248207257248	0.0257203044277	0.0282495894588	0.0280383257344	0.0258527906067	0.02641687743	0.0239724915636	0.0235742345779	0.0246001458606	0.0243546165524	0.0264036508509	0.0246478894451	0.0260229461605	0.0244289980448	0.0256602396168	0.0256052427613	0.0242221286352	0.0248088881661	0.0246698557997	0.0244080886765	0.0251815028087	0.0274888998876	0.0248954339259	0.0247802291362	0.0248036529269	0.0271941644836	0.0248276842035	0.0283217622604	0.0262364165503	0.0261371038363	0.0240797951705	0.0246348934641	0.0246910840332	0.024988758359	0.0250572444765	0.027208563243	0.0239785150856	0.0252218566061	0.0246571470104	0.0250652760696	0.0236995941073	0.0275138845822	0.0261295862724	0.0247667113359	0.0257883456943	0.0252035343694	0.0240885616907	0.0258097131983	0.0238139524809	0.0245780040591	0.0253455555944	0.0253769217891	0.0237190789241	0.0256706951774	0.0257758296568	0.0245554655579	0.0252698040779	0.0243115377558	0.0250899715094	0.0254065928074	0.0281631888161	0.0245762108515	0.0243697035649	0.0238914427552	0.024520106883	0.026331999069	0.025925460615	0.0245190112939	0.0243800600477	0.0247442141866	0.0248034414287	0.0249285150606	0.023900873659	0.0260140601639	0.0247459226591
Unclassified;Metabolism	0.0243380858191	0.025100924519	0.0262963240651	0.0247072881541	0.0252898246369	0.0258069740157	0.0253932832821	0.0263304524235	0.0235012073886	0.0246847002328	0.0273105114234	0.026220326447	0.0275236614918	0.0258241512255	0.0255460467058	0.0253373223117	0.0274923936744	0.0263151279642	0.0256380277438	0.0255630728239	0.0246264502247	0.0241345517772	0.0242628895795	0.0244512279118	0.0243163944876	0.0251711982067	0.0246562372228	0.0238837502212	0.0248758924893	0.0260194691877	0.025907399857	0.0263709260492	0.0244843982042	0.0257123002675	0.0250554723468	0.0265232478787	0.02625506748	0.0258937651905	0.0252878357113	0.0319655336707	0.0258074984547	0.0253252717696	0.0284020958559	0.0263918593992	0.0252900406707	0.025214284308	0.0245589879169	0.026082348626	0.0291352737254	0.0254329582426	0.0277549639177	0.0238576049068	0.0256289002516	0.0245055326817	0.0255746540748	0.0256714219154	0.0269144984337	0.027294513878	0.024235579708	0.0269753993852	0.0256253149147	0.0241457424467	0.0269049346895	0.0241281998696	0.0251012157395	0.0270298132456	0.0252301557827	0.0256499423425	0.0263922283401	0.0260254343147	0.0259339791108	0.025924305562	0.0242372315269	0.0247290777705	0.025499708428	0.027066239505	0.024748344411	0.0245113614972	0.0250278426506	0.0250432260011	0.0259335636821	0.0255741129133	0.0258820035469	0.0243213330126	0.0251696347375	0.0245027244701	0.0263187689261	0.024674166743	0.0276946632877	0.0260709869177
Unclassified;Poorly_Characterized	0.0477811369204	0.0482966084192	0.0545721440439	0.0487350620778	0.0543593196386	0.0494221403919	0.0496961528972	0.0515897702752	0.0477935363813	0.0477573898758	0.0499114447033	0.0487767691824	0.0497787022608	0.0484298602069	0.0488098162517	0.0509680913736	0.0500775871914	0.052756371699	0.0543651473399	0.0487352914479	0.0507369466747	0.0473902780832	0.0496354793407	0.0487133454872	0.0485690280138	0.0510037579051	0.0480887935043	0.0486081780707	0.0483239739837	0.0510576511559	0.0484991461831	0.0497072578425	0.0483500314561	0.0489850427895	0.0486778059225	0.0490509095641	0.0532848329891	0.0493199406339	0.0483166478889	0.0559479045323	0.0495459443429	0.04838364256	0.0510430645088	0.0497898878245	0.0524729819608	0.047439588218	0.0480535905117	0.0503944391754	0.0532300294139	0.0491719464082	0.0504019814411	0.0477806455779	0.0494835076895	0.0477980651238	0.0483161652814	0.0489165464827	0.0527316183759	0.0499347391476	0.0477296406015	0.0500663575118	0.0485251361421	0.0487711915025	0.049624634632	0.0483966764729	0.0487442242812	0.0496689568404	0.0484081369725	0.0495849815032	0.0501255125608	0.0510970435337	0.0490296031321	0.0485148692773	0.0481796434263	0.0493546526513	0.0480761145654	0.0512799503994	0.0491019952878	0.0487155119889	0.0488828557695	0.048193536103	0.0484827633147	0.0492196166712	0.0491753994451	0.048101998972	0.0477061689223	0.0478775473729	0.0498437549808	0.0478047502314	0.0505064840047	0.0496494659002
