genus	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
Gaeumannomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03904387267e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00016274136e-05	0	0	0	2.50034511026e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31904763425e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51611701236e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gallibacterium	0	0	0	0	0	0.000413196237263	0	0	0	0	0	0	0	0	0.000440212402099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000458888963569	0	0	0	0	0	0.00054941745948	0	0	0	0	0	0	0	0.000886144637683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000843236107916	0	0	0	0	0	0	0	0	0.00115937293664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219933505097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115204251099	0	0	0	0.000698661393569	0	0	0	0	0.000246541050263	0	0	0	0	0	0	0	0	0.000404198980773	0	0	0.000573017871936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000563687445688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gallionella	0	0	0	0	0	0	0	0	0	0.000288370769589	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000641234618766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000918034575586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108362575801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gammaretrovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134855556334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gardnerella	0.000875747235259	0	0.00202289914127	0.000646046778692	0.000337310333163	0	0	0.00059065826611	0.00155595888086	0	0.004800864314953	0	0	0	0	0	0	0.00111080716009	0	0.000618957615117	0	0.0013634997366	0.000696139913791	0.000835787519995	0.00138119650045	0	0	0.0170345584324	0.0008513717332	0.000764312988771	0.00619156491097	0	0	0	0	0.000857336064571	0	0.00196796608289	0.00083641652988	0.00119028583987	0	0	0	0.00221390764525	0.000395744314343	0	0	0.00139952318837	0	0.00127125686293	0.00912469942986	0.00715884697195	0.000319222827905	0	0	0	0	0.009561561700227	0	0.0014044711489	0.000652040083327	0	0	0.000902794788212	0.00117033324502	0.000307504767809	0	0.000207830811492	0	0.000456915477721	0.0125843849727	0	0.000882605181783	0.000897427188204	0	0.000886632712305	0.00314009270499	0	0.00146171129925	0	0.000572847724321	0	0.000476341809592	0	0	0.00739935906397	0	0.000814285905259	0	0	0	0.001610608086676	0.005393322687004	0	0	0.00608761932108	0.46122388713042	0.000727496713337	0.000480877502561	0	0	0	0	0	0.00232210750313	0.00225544803603	0	0.000931638175733	0.000794521942323	0	0	0	0	0	0.00122105090016	0.006880389978384	0	0	0.001376818852207	0	0	0	0.000654882240149	0.000767820680469	0.000655483530852	0	0	0	0	0.00101150569014	0	0	0	0.00395298306252	0.00119953231817	0	0	0	0	0.005722774166172	0	0.00216878095464	0	0.00092330915545	0	0.00793978535137	0.00111658356179	0.00150403923645	0.000428636686925	0	0	0.01602263255781	0	0.000995179393013	0	0	0	0.000793460393002	0.003298734112121	0.00125222979112	0	0	0.00102843796219	0.00110140107021	0.00667192335981	0	0	0.000875198668994	0	0	0.00344444222321	0.00108782186754	0.000857584259924	0.00096845506228	0.002816587479	0	0.000704924321335	0	0	0.000800103092532	0.002514235025725	0.000631841369406	0.000706200865004	0	0.000137499564536	0.00216986145069	0.00123642178002	0.00134129803799	0.00302539308808	0	0	0	0.00147633109948	0	0	0	0	0.000583637662073	0
Geitlerinema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253357248051	0	0	0	0.000284749883854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000467518166034	0	0	0	0	0.000120900344797	0	0	0.000262751227562	0	0	0	0	0	0.00019680151146	0	0	0.00194124453323	0	0	0	0.000311958250018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147518155949	0	0	0	0	0	0.000376999084317	0	0	0	0.000271899070899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000421930772053	0	0	0	0	0	0	0.000224107480264	0	0	0	0	0	0	0	0.00174761501229	0	0	0.000375239643072	0	0	0.0012063103662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105462165901	0.000288046939246	0	0	0	0	0	0	0	0	0.000324421345967	0	0	0	0	0	0	0.000233040004662	0	0	0	0	0	0	0.00104541624043	0	0	0	0	0	0	0	0	0	0
Gemella	0.00221777446361	0	0.00796889968587	0.0438476496736	0.00113895610222	0.0185903391303	0.0177547924549	0.00448741406159	0.0210152928971	0.0019037010823	0.00759479071158	0	0.00258253046994	0.000577518889219	0.00061893244559	0.0133074704358	0.0025524405461	0.000937682950234	0.00347811131024	0.00731486465742	0.00355982266559	0.00345297681252	0.00881465142991	0.00881907922086	0.0454713057143	0.00553168987227	0.00474707802916	0.00897448272509	0.00467143093498	0.00516153142658	0.074665458993	0.0126843433735	0	0.00327670406786	0	0.00231741966076	0	0.00442999963475	0.0127090316445	0.00251193631544	0.000444291097902	0.0016759635645	0	0.00249181379321	0	0	0.0188468235203	0.0239233764928	0.00605233998989	0.00536562928543	0.00320940610754	0.425607534016	0.000808411614019	0.00379649952015	0.00787975542633	0.0350935288772	0.00576925310269	0.00284730024904	0.00111244604323	0.233558887134	0.0412812563897	0.00530618719152	0.00641906066038	0	0.00740948723618	0.00441283942004	0.00322046164124	0.00543862326387	0.000815031020936	0	0.0148722740659	0.00735187613234	0.0141558979354	0	0.00309052286181	0	0.00530139073171	0.0141793687387	0.0074033827619	0.0201289070158	0.00241783436169	0.00533106698671	0.00160840732535	0.00507200551676	0.00480500814472	0.00803074656955	0.00537085939958	0.00586947482032	0.00148923214698	0.0465364621243	0.00552588016416	0.00138880715375	0.0566953738576	0.0254725413487	0.00730651576064	0.00587295647959	0.337458139022	0.0153528283071	0.0271973513051	0.00897670792987	0.00547890231765	0.00794557252381	0.041431689004	0.00382592748833	0.00522719140345	0.00380785296405	0.00176224190003	0.0927997128733	0.00603622964544	0.000616287716394	0.0110595384154	0	0.0533008003456	0.00691364449723	0.0133996813043	0.001062103556	0.00390350702994	0.027920266769	0.00589928577082	0	0.00119498939894	0.0158768472785	0.0176901102711	0.00129630486151	0.0221329409143	0.0417423812158	0.0131941626074	0.00898516840923	0.00197264093813	0.0085385805366	0	0.00161975556651	0	0.000953398047178	0.0354402964973	0	0.00209569794343	0.00912852329233	0	0.00548708180317	0.00485286548561	0.00549230054599	0.00245036563556	0.00311762935625	0.0106512246544	0.0160856032333	0.000471279537085	0.0241229332905	0	0.00340978849049	0.00279191618527	0.00507517310146	0	0.0168015256433	0.0100143377666	0.000916835507898	0.0453505222767	0	0.00146149039647	0.00158559635789	0	0.0376745309783	0.0259458838661	0.00278922852321	0.00944665453445	0.00140735343412	0	0	0.0208372872102	0.00217423156482	0.0215163189231	0.0174473203269	0	0.00899268762257	0.0142656591627	0.00089613169397	0.0368936423406	0.0110472587643	0	0.000675403486086	0.00505865110449	0.000569298968614	0.00119227267224	0.00782194333229	0.00197318403531	0.0228959868078	0.00626231985573	0.00792575563621	0.00383080828747	0.00052742748984	0.00197417849588	0.000605197509556	0.00747743020002	0.00869368779196	0.00270372084332	0	0	0.000492675150558	0.000837884327602
Gemmata	0	0	0	0	0	0	0	0.000104282133368	0.000274708271836	0	0	0	0	0	0	0	0	0	0	0	0	0.0033702080772	0	0	0	0	0	0.000134071868634	0	0	0	0	0	0	0.00018389171722	0	0	0	0	0	0	0.00023368432717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100552904172	0	0	0	0	0	0	0	0	0	0	0	8.52315556485e-05	8.06695233425e-05	0	0	0	0	0	0	0	0	0	0	0	0.000101362596442	0	0.000106080605363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3714307657e-05	8.22414770659e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.24980774731e-05	0	0	0.000163012445627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193805773538	0	0	0	0	0	0.00031129304263	0	0	0	0	0	0	0	0.000622280397223	0	0	0	0	0	0	0	0	0	0.000218293230385	0	0	0.000110311053926	0.000412897914336	0	0	0	0	0	0	0	0
Gemmatimonas	0	0.000579686709909	0.000235220745835	0	0.000117666352997	0	0	0	0	0	0.000241422507738	0	0	0.00023865552447	0	0.000203674680797	0	0	0	0.000215915369527	0	0	0	0	0	0	0	0	0.000148495016371	0	0.000308549635491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236009520486	0	0	0	0	0	0.000111356760407	0	0.000542708703004	0	0	0.000294156583856	0	0.000979863240062	0.000227455761266	0	0	0	0	0	0	0	0	0	0	0.000233700761463	0.000307885417866	0	0	0	0.000547690391223	0	0	0.000268326643652	0.000199830529682	0	0.000332331375614	0	0.00198563503337	0.0007374773825	0.000246607665768	0	0.000205138155496	0.000362846378155	0.00038058836786	0	0	0	0	0.000303369624568	0	0	0	0	0.000377352825033	0.000218896710657	0	0	0	0.000262261305274	0	0	0	0	0	0	0	0	0	0.00021945332519	0	0	0.000243783738665	0	0	0.000226241133433	0	0.000133922163574	0	0.000331725742511	0	0.000247537078491	0	0	0.000736389272364	0.000334676165106	0	0.000196992440616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149524371928	0.000234845092147	0	0	0.000332931158508	0	0.000295596643371	0	0	0.000285310859923	0	0	0	0	0	0.000384209537559	0	0.000290789338848	0	0	0	0	0	0	0	0	0	0	0.000245903744639	0	0	0	0	0.00023525870144	0	0	0	0	0.000431309768237	0.00023394724812	0	0	0.000271938351644	0.000250093515117	0.000257499517821	0.000256614565008	0	0	0	0	0
Geobacillus	0.000709381062893	0	0	0	0	0.000317261408008	0	0.002121826015222	0.03555391690544	0	0.000286166320037	0.000306899819932	0.000465290380663	0.000312151961341	0	0	0.00743420060687	0.002527414611425	0	0	0	0.00373270382879	0	0.000368582446481	0	0	0	0.00103944740545	0.000971127961783	0	0.000403570686677	0	0	0	0.002826270835188	0	0.000350940115209	0	0	0	0	0	0.00249487224675	0	0.00032056455452	0.002818114201604	0	0	0	0.000580030103445	0	0.00873879074184	0	0	0	0.00139377487876	0.000255334439052	0.000760607630008	0	0	0	0	0.000223563879994	0	0.000266991090852	0	0	0	0	0.0010285973514	0	0	0	0.000197882775618	0	0.000404539537865	0	0	0	0	0	0	0	0.000274144534412	0.00127999596383	0	0.000612219636021	0.00156527780413	0	0.00239754855648	0	0	0	0.000313372686015	0.000362741758067	0	0	0	0.000215587143247	0.000303247330845	0.000493562529982	0.00311358870773	0	0	0	0	0.00206780881606	0	0.000328525666425	0	0.00251655063418	0	0.000514452850421	0.000471951064965	0	0.000861108738624	0.000351644306432	0.00220616489344	0.00031464556404	0	0	0	0	0	0	0	0	0.000323768681773	0	0.001833860537172	0.000321055988108	0.00155429320373	0.001423384994259	0	0	0.00838281502687	0	0	0	0	0.000339583260516	0.000499899793388	0	0	0	0	0	0.00342924948287	0.000369176121316	0.000545330335278	0	0.004177665831828	0	0.00227032798449	0	0.00269456544102	0	0.00252483185994	0	0	0	0.00058243965776	0	0.00406193288452	0.000464178715991	0.00202571294379	0	0.00506638388366	0.0102067443792	0	0.000310161885126	0	0.000786150136649	0.000436032640862	0.00728708273903	0	0	0.000248795865895	0	0.001809782989663	0	0.001395890240632	0.00031795654764	0	0	0.004472857257129	0.001663711274709	0	0	0.000285077299621	0	0.000327112399496	0	0	0.000974250112468	0.002316135723707	0.000237005350184	0.000257384313834	0
Geobacter	0.00346157402069	0.001716772771256	0.002223184693766	0.000926611457819	0.000774721711779	0.000210938498471	0.004444591896406	0.001236405001246	0.00371229556278	0.000197602287265	0.000970254468149	0.000907623544475	0.000347578769286	0.000719350665983	0	0.000199003533344	0.002738170376201	0.002488028980085	0.002750370964079	0.000269552632533	0	0	0.001279113994539	0.000168519394536	0.00282457499525	0.000555816683641	0.002682888275284	0.000306230219171	0.000907792309848	0.001063492761982	0	0	0.000352670667513	0	0.00309137325507	0.001461639544193	0	0.000508115003467	0	0.00182413567277	0.001037361388088	0.004859303461545	0.01804053641279	0.000678571108994	0	0.004918441141105	0	0	0.000805044040732	0.000972422174085	0.001367823935447	0.002234550617491	0.002021947402871	0.002350657445838	0.001195695003656	0.001229861198231	0.00079845701233	0.001728057156063	0.000467675703705	0.002281891781186	0.000199852764139	0.000735717008724	0.001859374097556	0.006496244931541	0.000473873941659	0.000631820683369	0.000162538850968	0.0003356643545175	0.000346704602309	0.001274390293418	0	0.000271263128117	0.001781115683329	0.000363372877628	0.000311961507888	0.00450748578934	0.001580815672495	0.000663092031501	0.00199281959992	0	0.000998799131518	0.001257044876491	0.000649419139675	0.000728119282712	0.001072608266289	0.002825094740364	0.000747558443553	0	0.000498786743424	0.000785727533007	0.004808026805735	0.001004858181892	0.001057013905921	0.000336955839475	0.000295688102215	0.00060960706708	0	0	0.000194709770541	0	0.000368698481349	0.001584700445261	0	0.000262164951733	0.000508533571391	0.000768739534115	0.000569225767913	0.00174645080337	0.00099415712543	0.000317942679441	0.000442070660121	0	0.003836966357573	0.000384709815273	0.000908578687659	0	0.000980547708771	0.002581631213924	0.001703396311703	0.0048115710607	0	0.00084593400132	0.002141318677843	0.000986567884409	0	0.000648235653078	0.000191628605682	0	0	0.002085505833548	0.000522115345457	0.003795812828612	0.002231224484864	0	0.000483722130683	0.032651993282225	0.002688472353578	0.000636228559438	0	0	0.000427799997596	0.003463574311226	0.002690655797943	0.004779620050364	0	0.003475086881704	0.000171118553078	0.00060651726766	0.000161073055797	0	0.001145859428153	0.000683059673856	0.00192762123487	0	0.001708630231657	0.002437437544636	0.000663959949358	0.00104058609433	0.001959239654968	0.002917822007107	0.001806433490576	0.000481293716784	0.005013004411978	0.00267029599889	0.00178282433898	0.002913594344674	0	0.000354372436036	0.003320070034089	0.00248397149851	0.000862105963112	0.000473740432237	0.005550238374771	0.006023320083957	0.000987174196661	0.00188564446012	0.000648185952353	0.000334265686371	0.000905817410176	0.000323965851441	0.001680909421347	0.002101463518229	0.000432906499209	0.000167064532638	0	0.0008050167472	0.010083375294327	0.000235053024806	0.007425016923022	0.000988692220461	0.001448397660303	0.000608094236078	0.00232194016237	0.000766384237834	0	0.002362990573595	0.001042765862823	0.002120843137687	0
Geodermatophilus	0	0	0	0	0	0	0	0	0	0	0	0.000404641398869	0	0	0	0	0	0	0	0	0	0	0	0	0.000419755519508	0	0.000341806221511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000310803560414	0	0	0	0	0	0	0	0	0	0.000238790022965	0	0.00137182904537	0	0	0	0	0	0	0	0	0	0	0	0	0.000238574171789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000165945740482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260083619542	0	0	0	0.000700038629946	0	0	0	0	0	0.000307403831615	0	0	0	0	0	0.00141459236761	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000204597247844	0	0	0	0	0.000257524051932	0	0.000240102663397	0	0	0	0	0.000786289275687	0	0.00234306577511	0	0	0.00013455620178	0	0.000535841985629	0	0	0.00132238746042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224333803129	0.000223562831471	0	0	0	0	0
Gimesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000265028369671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151829010972	0	0	0	0	0	0	0.000160278388354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glaciecola	0	0	0	0	0	0	0	0	0.00933268209601	0	0	0	0.000305833610437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166552468451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000270749338557	0	0	0	0	0	0	0	0	0.00502919453414	0.00035112444452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000818791882697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000309113429765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gloeobacter	0	0	0	0	0.000117109340584	0	0	0	0	0	0	0.000231132630234	0	0	0	0	0.000699856365315	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030708901423	0	0	0	0.000361618330894	0	0	0	0	0	0	0	0	0	0	0.000442451482644	0	0	0	0	0	0	0	0	0	0	0	0.000292764096841	0	0	0	0	0	0	0	0	0	0	0.000167605661414	0	0	0	0	0	0	0	0	0	0.000507485331901	0	0	0.000199326938127	0	0	0	0	0.000245440267208	0	0	0	0	0	0	0	0	0	0	0.00025257649114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000242629708094	0.000330134897678	0	0	0	0	0	0.000330155409518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000376484919816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000584488805148	0	0.000381114067583	0	0	0	0	0	0	0.000298077422927	0	0	0	0	0	0	0	0	0.000843420250366	0	0	0	0	0.000189238843398	0	0	0	0	0.00105037336458	0	0.000270651041945	0.000248909615143	0	0.000255399795497	0	0	0.000360688928894	0.000607892036133	0
Gluconacetobacter	0	0	0	0	0	0	0	0.00024143325234	0	0	0	0	0	0.000419469996368	0	0	0	0	0.000842086937707	0	0	0	0	0	0	0	0	0	0	0	0.00162695560598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212584182808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.30299748274e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000779789239562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
