family	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
Jonesiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070021410351	0	0	0	0	0	0	0	0	0	0	0	0.000601623270011	0	0	0	0	0	0	0	0	0	0	0	0.000531090618828	0	0	0	0	0.00198794525813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000511294940098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147369974065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kineosporiaceae	0.000285788642391	0	0	0	0	0	0	0	0	0	0.00158095438637	0	0	0.00044652423052	0	0	0	0	0	0.000201988712496	0	0	0.000227176144972	0	0	0	0	0.000247816507325	0.000833502049467	0	0	0	0	0.000316683962606	0.00203941677931	0	0.000565533557815	0	0	0	0.000171757793833	0.000215969369138	0.00309068887512	0	0	0	0	0.00114179016472	0	0	0.000248143847647	0	0	0	0.000253851850427	0.000366668970339	0	0.000275183326575	0	0	0	0	0	0	0	0	0.00046687244233	0	0	0.000894650297308	0	0	0	0	0	0.000289340975281	0.00102472813503	0.000522055215814	0	0.000251019431355	0	0	0	0.000588233580627	0	0.000344954848078	0.000230701339183	0	0.00134334644181	0	0.00106812064259	0.000178965588037	0	0	0	0.000851406363675	0.00246478235607	0	0	0	0	0.000409555511051	0	0	0	0.00196276248442	0	0	0.00025928183168	0	0.000356290790732	0	0	0.000334091863362	0	0.000205298468122	0.000503016872525	0.00159905953088	0	0.000310309974282	0	0	0.000641136730335	0.00137812523488	0	0.000310329254366	0	0	0	0.000330091636396	0	0.00219162561186	0	0	0.000782903328522	0.0125317148221	0	0	0	0	0.000536017601014	0	0	0	0	0.00025910449786	0	0	0	0	0	0	0	0	0	0.000354437990964	0	0	0.00028249763206	0	0	0	0.00035822779519	0	0	0	0	0	0	0	0	0.00212997852922	0	0.000316042627738	0.000612770960531	0	0	0	0.00118915805951	0.000783309500897	0	0.000880337556543	0	0	0	0	0	0	0	0.000203897360288	0	0.000467924698762	0	0	0	0	0	0.000190462508332	0
Kofleriaceae	0	0	0	0	0	0.000117845764757	0	0	0	0	0.000118508391439	0.000113996985044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000385179359605	0	0	0	0	0	8.85904581358e-05	0	0	0	0.000445120342879	0	0	0	0	0.000226646991591	0	0	0	0	0	0	0.000175388826189	0	0	0	0	0.000308049129365	0	0	0	0	0.000112830264189	0	0	0	0	0.000154590583766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125148486677	0	9.80919088903e-05	0	0	0	0	0	0	0	0.000503486461524	0	0	0	0	0	0	0	0	0	0	0	0	0.000107451029792	0	0.000332610989659	0.000132542470398	0	7.14944227112e-05	0	0.000136050420851	0	0.000747811934382	0	0	0	0	0	0	0	0	0.000976955515672	0	0	0	6.57391074757e-05	0	0	0	0	0	0	0	0.000164284326061	0.000185949611756	0	0	0.000996309728963	0	0	0	6.95661705625e-05	0	0	0.00033137235878	0	0	0.00027191474042	0	0	0	0.000115279699347	0	0	0	0	0	0.000185980782086	0	0.000140052107761	0	0	0	0.000110758077462	0	0	0	0	0	0	0.000301918543147	0.000441044531302	0	0	0	0	0.000321533315797	0.000181780997639	0	0	0	0	0.00014659303357	0.000230965460023	0.00012092671048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.49827374718e-05
Kosmotogaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000480482425557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae	33.9134106008966	35.0673349522184	41.8996355050148	22.2213293551556	17.3238968486006	35.0589163729001	30.5429754080562	17.6576037367672	7.92936544882868	34.668095651508	17.703966135901	13.7151114521282	38.1849754453931	15.4314410929873	29.7015044694807	32.5709219211608	24.9453111429834	28.3533476203946	35.9837100784234	18.3367780264727	16.9742849695405	18.005510685347	6.0698034362627	28.0726010157935	14.7450031187749	15.7742174796252	26.5262657860061	9.11923826764148	7.38384010501273	16.4402829647969	18.1800816676704	45.1280337243	9.78148181581204	46.6523714593174	20.4264233838333	45.6744095329115	24.6522630161412	33.2085429831541	25.4369741682525	29.701314324267	1.57248090057694	11.7558354549813	22.3290006142997	23.7619671595665	5.33888287581724	50.2066175862021	8.41146779597952	15.6977465615006	47.4076632352181	44.1440348495675	37.6766801581897	12.9208406619186	21.4121050634643	27.8872575908726	38.2655647991104	24.3058473876039	24.0015982208847	6.94443396762039	43.4862972437723	20.6436083085346	15.8770438752246	39.8547202034418	12.5768911025121	17.466203083373	32.1080829643075	4.48208913666133	8.45672254965462	9.80529253007973	21.341538749738	1.69939426526259	37.5464124867931	27.1630986755151	9.03626324512348	8.42431565888991	26.0735888463353	18.6290094539603	28.5334985847945	15.1712123330216	35.296744473631	41.6048064787791	30.4580653587945	15.8951364749009	23.4513797639481	34.2151334073958	24.7284161673775	30.6762894472134	38.2560431208034	43.1775842965299	21.4569397214201	17.6524488473019	19.732408349065	42.4197575716549	22.1868379011778	19.5938170946336	35.8174368026778	33.3461516179844	17.9939014782723	28.3984184531059	38.4924772946421	20.5605482106724	27.1198472341521	11.4195644329032	6.69754459888946	14.4848012836502	31.8990915760493	28.7514940689999	10.7196830064334	27.5450216309312	18.7110129937373	24.9034236804846	50.0516738740332	1.89937587278577	31.1115826673845	14.7615108998716	23.3002840210376	28.194044677292	40.1029829618979	28.1547676969924	22.8725698369783	32.8474468397811	11.6533262575281	33.9499236579155	23.1712091691375	4.40868890603875	29.4841498632128	19.541683507215	55.013751569811	24.18477731854	34.1951041258734	33.2117795196227	19.2402217316799	25.5421529984064	29.9952013103971	2.12175112983977	15.4604541274834	4.82595569405765	5.36905664731004	32.1304133596872	9.24040224601757	9.21539690623012	14.0600430701852	17.6857590945568	14.1155054591317	18.5898299885242	11.9674121543568	10.4516103279002	11.6888787884326	19.3095940051589	38.6065646629156	28.5505891177439	23.7253846924129	36.6522495739054	20.2600391405631	37.4778114048271	24.1678626665962	20.4405686426362	15.1288451708015	23.8507213199233	49.5990062831514	34.3618188646275	15.2224353537998	41.5807362143827	9.71990791182376	48.4705548572431	11.306576356605	44.5240515168318	38.7448570945407	16.8364726411446	49.5781345654337	26.5568200785581	15.3796064324451	27.9556529087496	27.598995572001	27.1241112954181	40.0423436670923	25.6925379159839	16.473617155165	51.3895728833548	21.3886560152026	26.0332577276711	14.3753755157372	21.5165022370225	34.307840096015	24.6928720124391	1.13010559584631	29.2388697465794	16.6417153646402	27.7357015609286	39.5399674021525	9.94884609667767	31.0630236963015	32.9769734617552	40.3882193695773	10.7320614389199	8.19811215922691	21.6885878141032	27.1137318467112	19.8354856549057	18.0411841051845
Lactobacillaceae	0.046569556533888	0.13536527008534	0.086499173973199	0.036525103553014	0.081123860226439	0.190426672323502	0.180647669532309	0.030451622912978	0.55277689964763	0.559002037791186	3.22957195646774	0.920610900106699	0.033129054699498	0.116606403680087	0.084584826479564	0.092154496470253	0.065492779015872	0.409869110068356	0.583249833847209	12.4155871894839	0.01162908037145	0.063769599798603	0.22941848497159	0.068710375231223	0.029473701584251	0.192909297389431	0.060328676361978	0.077097768066757	0.525041415097856	0.117214871137254	0.265912667172576	0.08154682613879	2.33923515460475	1.3535432254991	0.169650299912396	0.201968172586728	0.087642470952045	0.074255114862009	0.088111421440204	0.575623370871985	0.213284133232537	0.02217514856924	0.17068660628962	0.019690596657651	0.677048236200782	0.088656731618633	0.076786030972733	0.080061875811659	0.113154314609549	1.69129138904269	0.257478630835861	0.09154041046946	1.15934744828963	0.165943961313672	0.096141461206091	0.425266842610232	0.122921573248563	0.395698590996484	0.08713437287785	0.08631316528824	0.385740868608946	0.115548757133548	2.49790346118912	0.041443780838299	0.067678706266647	75.0540958463692	0.020980332807228	0.049354841404107	0.062448946193692	0.01427260103657	0.251861327932984	0.117622969335708	0.087586818310441	0.009921865853276	0.119688557757283	0.062535239790506	0.224448426415732	0.039724986776923	0.145262950775411	0.127524657516468	0.169581140352202	0.121356399697619	0.049386678747391	0.442546097705802	0.10050819311463	0.243598565671093	0.105955478226341	0.457538725011655	0.196990418616753	0.100044901657767	0.759558526323953	0.227564115945115	0.883441207027204	0.09992006311439	0.126653381576557	0.048354963804652	0.078598398402358	0.770058885266326	0.044110584112967	0.040429040729273	0.144339899342147	3.38785263285982	0.545461074778048	0.08934993132292	0.071466405642531	0.129320642641156	0.061764009110463	0.030164341010716	0.543275529234818	0.0177140095901	0.252728697853218	0.039977772254488	0.298243028428102	0.028869021993538	0.248807691542703	0.41829755256667	0.28548974432992	0.049226899820332	0.123508792934583	0.049448608758831	0.02224355910474	0.34426120247635	0.102114933925834	0.013789366737359	0.735770947062603	0.291405515996949	2.95574755934308	0.044064545408355	0.315569139419	0.470037630275134	0.049435935494894	0.114203327125967	0.184871203197567	0.007822497347328	0.665134788268689	0.027296289127637	0.05749941538295	3.34240747186333	0.016361417726028	0.092319677438547	0.164645988927914	0.986215428891543	0.064489611580924	0.111980132952113	0.024029292348431	1.36174968094812	0.126722397385862	0.049188905704993	0.335964025091342	2.16859940040246	0.047286237707659	0.193522149161027	0.057349108412162	0.096009153758745	0.133714573962477	0.240189814017478	0.042192771813348	0.248010245941495	0.056505956596735	0.04828818381371	0.346372059044713	0.074295040842176	1.05530252624727	0.115752326267164	0.038933303645067	0.130143126782913	0.02192087924221	0.072495314347966	0.08679786752345	0.08736593537906	0.075550226630907	0.11225293155928	0.062215491247421	0.111726828961489	0.112606944556579	0.11392148542297	0.048079505449142	0.074283868873845	0.088748385503127	0.133451621403393	0.190784676631881	0.049122613531562	0.05379563727674	0.060862066535739	0.0102723368033833	0.081874038293561	0.104990998527761	0.106539774822129	0.07467730758221	0.025388533412723	0.073300514988585	0.015131765209385	0.128821947981434	0.119826667550626	0.19648356509269	0.032370008793158	0.058663906016496	0.408029548479662	0.058966970617441
Legeriomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207333895582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Legionellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000433047034549	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000648830146206	0	0	0	0	0	0	0.000194394021978	0	0	0	0	0	0.000154280515937	0	0	0	0	0	0	0	0	0	0	0	0.000222032932974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234238763508	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000283613849165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000255539583673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5436206272e-05	0.000515061109522	0	0	0	0	0	0	0	0	0	0	0	0	0.000383246886968	0.000423419128785	0	0	0	0	0	0	0.00385151858241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035157024607	0	0	0	0	0	0	0	0	0	0
Lentisphaeraceae	0	0	0	0	0	0	0	0	0.0112821640254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000185462454494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000377175393155	0	0	0	0	0	0	0	0	0	0	0	0	0.00308134520037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000233550056252	0	0	0	0.00017848852186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000403914733866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000306837992913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000422554639894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024285942073	0	0	0	0	0.000566442157156	0	0	0.000288660139785	0	0	0	0	0	0	0.000877402969236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000420832701664	0	0	0	0	0	0.00014083686064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000372526116354	0	0	0.00043346419101	0	0	0.00155007049762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000402698132729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222954506186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000366770396862	0	0	0	0
Leptotrichiaceae	0	0.00596718250872	0.00325919789423	0.004172892249745	0	0.004894698026042	0.001781774779686	0.000570984130005	0.00364682793273	0	0.00133805158392	0.000436748437822	0	0.0024678953864	0.00240507095765	0.000774917972418	0.002348328126065	0.001129209369009	0	0	0.00101915156358	0.06748195107321	0.008424038753109	0	0.007412055666315	0	0.00514292356074	0.00146818840002	0.000690774797241	0	0.003846907094452	0.0066975365493	0.000500127465191	0.007586891526698	0.00787418890879	0.001214527688102	0.00167525121383	0.0121721581402	0.000808556473409	0.000635442590421	0.001526368057	0.00140405300548	0.000956813596265	0.001197527507762	0.001789875233751	0	0.000443852697771	0.000724401274076	0	0.003795930387613	0.001233913098268	0.46284560452399	0.000518013637572	0.000869528352519	0.002054055896431	0.03522574600026	0.000550565189396	0	0	0.00596465382277	0.02947633381522	0.0185570834443	0.000490061543194	0	0	0.000297262143601	0	0	0	0.000323126182149	0.003258631929346	0.000879021432972	0.00178222285771	0	0	0.00116333751942	0	0	0.0141302340526	0.001752842230914	0	0	0	0.00348498866723	0.00100635930725	0	0.00546715848293	0.003028797353332	0	0.00969397476385	0.007532272599876	0.00074760701311	0.001244304982715	0.001601951702048	0	0.000884067141095	0.09168802314461	0.000703264648579	0.000946428267098	0.008994116544038	0	0.000226230298115	0.000334129404169	0.004045302422547	0.000547390614248	0.001257494258714	0.001584680463695	0.039508732563808	0.0015637205339	0.00095791758782	0	0	0.0021799478359	0.000671632490359	0	0.00714602960705	0.004270185873125	0.00333993851214	0.001134042520504	0.00134491804327	0.001678036378253	0.00481416977122	0.000463126351228	0.00630908650795	0	0	0.001014545963732	0.002548098653599	0.00153307245855	0.00132718148577	0	0.00481779244538	0	0	0.00157388841187	0	0.001342880404122	0.003401148863429	0	0.000392727989883	0.003983811504438	0.002150625752385	0.00187072537289	0.002438064869634	0.000446157789609	0.00260441839873	0.000539695734561	0.01798953962054	0	0.000476096644693	0.000433957313516	0.00335457071188	0	0.002920671124504	0.001124652070838	0.005397127342524	0.04160027687195	0.00237194525651	0.00585779828856	0.000410757994469	0.021156577399	0.012192219954665	0.0180397187528	0.00216769780393	0.00170291391552	0.003812832401777	0	0.001464978811859	0.04212471281585	0.00082995576167	0.00949074234893	0.00105158779327	0.00125029783427	0.01835778493722	0.001246072541765	0	0.003869680911615	0.00338898197477	0	0	0.000827574479655	0.000476935146342	0.00118209652368	0.001768991082169	4.86191773993e-05	0.01307333232706	0.00413924694912	0.000648310484458	0.00253207467549	0	0	0	0	0.000482603696375	0	0.001562437471186	0	0.00169259212223	0
Leuconostocaceae	0.0049175739311	0.00133304490476	0.034510156383699	0.006312377521975	0.047957016298207	0.057555344108766	0.00299832731274	0.0013808170659	0.01821022652341	0.029371538849643	0.001886963363108	0.000747050799377	0.00372048756166	0.02324938855647	0	0.005983325840847	0.03320159945412	0.000957122681557	0.024777721396598	0.009548601649561	0.000899142328543	0.01698702909249	0.015415352567307	0.222343731181488	0	0.015193928643872	0.005379681004596	0.00236702387122	0.246781336969663	0.012608981862116	0.046535891599231	0.01770766954108	0.00522499917764	0.09843650283703	0.012760149516181	0.037195796106499	0	0.02291948052484	0.018974302900094	0.122708033088514	0.03507223209358	0.00690149860357	0.00213965157872	0.009255357249227	0.005717701881793	0.00307481846128	0.038793427896753	0.017223155060592	0.0024649224781	0.019765065989	0.019659619438157	0.002514423015106	0.023922913243996	0.003548297400707	0.026996222274815	0	0.022203688693275	0	0	0.00349007139113	0.006871387561862	0.019646238497268	0.00129706441953	0.00211051723491	0.002779029702205	0.002962624254903	0.001655093931174	0.007183154658155	0.000387258427056	0.00109959107809	0.02045749518799	0.01320355801352	0.02833234053393	0.000383319151778	0.020299708138542	0.00835325228667	0.00558713566643	0.00732340265699	0.06095314381407	0.0035964249874	0	0.000489645226675	0.027560864064265	0.064904633053792	0.0359289643866	0.022296575532944	0.145565123265349	0.021916217329813	0.028638628024669	0.00567383615145	0.003726540006374	0.001776944995344	0.0085574473119	0.068730108715747	0.00252484292838	0.013659918196473	0	0.00720792318937	0.051242181858807	0.006084464146371	0.016429625527666	0.017770096934519	0.001214662633083	0.00363280522449	0.004177379272938	0.012468141587777	0.299866998436925	0.0029039281902	0.155147046334053	0	0.00255233846968	0.0111783548562	0.41060679903488	0.09277535172714	0.011714311039666	0.00302792317274	0.060967303339211	0.02954422444324	0.041616723326827	0.03923771076779	0.002679484223024	0.034426663067567	0.02522544175023	0.009897127634814	0.019987492733304	0.036953058196125	0.015383158476704	0.001192591477957	0.372300204792365	0.0220701338272	0.00454202283572	0.00153923955479	0.014465558445592	0.00653297555195	0.20106544573849	0	0.000928626016873	0.020857645201115	0.09593161610786	0.005297316610636	0.003825126130902	0.029986141635991	0.00160190337752	0.008245437811746	0.00983242859275	0.00254766802177	0.00178899823614	0.01798169150131	0.004263080018027	0.01314615189003	0.006483764193344	0.0509943338679	0	0.02096982968516	0.01185956509818	0.04406050709533	0.000615651066921	0.003464200515836	0.000789553633276	0	0	0.00311942470261	0.01509476567454	0.00514962197742	0.027665277981617	0.01992972525781	0.00190748756389	0	0.00574691842492	0	0.004581472086345	0.017934319536599	0.022736777461075	0.007618001487678	0.00632552853331	0.00330897194512	0.00233408419585	0.00758482512817	0.0107693663393	0.005431916409414	0.002127359204895	0.002331995342993	0.00385216508208	0.006319403435651	0.0047464762575532	0.01148026522101	0.00806001558619	0.01062951965482	0.01279956935402	0.00146064700538	0.00670705467871	0.00287556951317	0.00115043576184	0.01722501508058	0.000831958858856	0.008080848763988	0	0	0.000452657517778
