genus	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella	0	0	0	0.08795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54616	0	0	0	0	0	0	0	1.29472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11599	0	0	0	0	0	0	1.15233	0	0.03145	0	0	0	0	0	0	0	0	0.27127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01116	0	0	0	0	0.08293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04951	0	0	0	0	0	0	0.17126	0	0.15668	0.00975	0	0	0	0	0	0	0	0.76357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	0	0	0	0	0	1.16994	0	0	0	0	0	0	0	1.09445	0	0	0	0	0.00947	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32873	0.15333	8.24462	0	0	0	0	11.13718	0.15789	0	0	0	0	0	0.07112	0	0	0	0.99815	0	0	0	0	0	1.36665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02398	0	0	0	0	0	0	0	0	0	0	0.83791	0	4.42315	0	0	0	0	0.34283	2.72815	0	0	0	2.50826	0	8.99718	0.1498	0	0	3.53881	0	0.23945	0	0	4.04603	0	0	6.81954	0	0	0	0	0.77477	0.03157	0	0	0	0	0.6467	0	4.28972	0	0	0	0.01302	0	0	0	0	0	0	0	0	2.28794	0	0	0.10802	4.01373	0	0	0	0	0	0.34661	0.37746	0	1.03916	0	0	0	0.98659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	0	0	0	0	0	0	0	0	0	0.11123	3.45697	0.40956	0	0	0	0	0	0.0181	0.12542	8.61248	0	0	0	0	0	0	0	0	0.52756	0	0	0	1.97247	0.28843	0	0	0	0	0	0.1101	0	0	0	0	1.7948	0	0	0	0	0.12652	0	0	0.2696	0	0	0	0	0.01166	0	0	0.07047	0	0.58749	0	0	62.81984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09823	0	0	0	0.02237	0	0	0.02265	0	0.06482	0	0	0	0	0.15238	0	0	0	1.74549	0.30669	0	0	0	0	0	0	0	0.22873	0	0	0	0	0	0	0	0	0	0	0.00928	0	0	0.36636	0	1.96685	0	0	0.06978	0	0	0	0	0	0	0	1.06441	0	0	0	0.41678	0	0	0	0.55984	0	0	0.01627	1.49273	0	0	0	0	0	0	0	0	0	0	0	0	0.33679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09625	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus	0	0	0	0	0	0	0	0	0	0.10283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.41091	0	0	0	0.01665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10659	0	0	0	0	0.1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54637	0	0	0	0	0	0	0	0.04926	0	0	0	0	0	0	0	0	0	0	0	0	0.7335	0	0	0	0	0.58855	0	0	0	0	0	0	0	0	0	0	0	0	0.60062	0.50737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11924	0	0	0	0	0	0	0	0	0	0	2.21973	0	0.3103	0	0	0	0	0	0	0	0.25318	0	0.40704	0	0	1.19487	0	0	0	0.46314	0	0.27722	0	0	0	0	0	0.05775	0.65512	1.6343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59974	0	0	0	0	0	0	0	0	0	0.20622	1.7084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	0	0.21278	0.92638	0.5212	3.14353	3.44778	0	0	0.15921	0.14369	6.55646	7.98487	0.01552	0.06584	1.82594	11.74645	0	3.11308	0.52743	3.79718	0.12176	0	1.79855	0.95397	5.24836	1.59585	0	0.01456	23.15192	2.02723	19.91167	0	0	2.47837	0	4.38604	0	1.95156	0.12043	0.06446	0	0	0	0.1469	0	0	0	23.96626	1.84694	0	1.36881	0.23242	0.71118	0.97321	3.64588	4.92217	1.11706	0	0.27128	0.02108	1.5928	1.64865	0.19702	0	0.37504	0.29427	0.01212	4.6892	3.0037	0	0	8.63604	2.24162	0	0	0	10.93723	0.9916	0	0.32986	1.80485	3.62418	3.68899	1.47557	0	0.48438	0.42448	1.47698	0.31929	0	0.68778	0.09927	28.12648	1.1462	0.22798	1.6121	1.34156	0.76863	7.37901	0.16795	0	1.22911	43.07442	0	4.2258	0	4.3246	0.61578	0.57946	0	0.58447	2.68729	0.01932	1.14092	0.36706	0.06053	0	0.23142	0.5322	0	1.95969	2.03665	0	1.04112	0.30606	0	1.19466	0.26216	3.99323	0.46325	0	0.01566	0.04783	0	3.22635	0	0	1.86372	0.9103	0.77508	22.12327	0.01966	0	0	0	2.22428	16.221	0	1.20006	0.6356	4.25491	0.50068	0.10788	0	2.05788	0	0.47452	0.01536	0	0.25647	0	2.81305	2.64996	0.74807	0	0	0	0	0	0.78036	0	0.02993	0	0	0	0	0.05527	0	0.30866	1.05967	0	0	0.01411	0.57079	0	0.10986	0.20115	0.7598	0.84529	0.35286	0	0	0	0.27124	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23087	0	0	0	0	0	0	0	0	0.0174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	1.47132	0	0.16389	0	0	0	0	0	0.49832	0	0	0.83634	0	6.23966	0	5.72413	0.10069	0	0	0	0.21754	0	0.40848	1.13762	0.72237	32.73308	0	0	0	0	0	0	0	0	0	0	0	0.91486	0.20122	0	3.88112	1.73252	0	12.30645	0	0.18148	0.07212	0	0	0	0	0.65479	0.08534	0	0	0.10998	0.42249	0.22021	0	0	1.34521	0	6.51678	0	0	0.71308	2.38092	0.92228	1.46029	1.43922	0	0	0.09587	0	0	0	0	0	0	0.14922	0	1.55268	0	0.08231	0	7.88208	0	0	0.4884	0	0.11837	0.03347	0	0.23037	0.0727	0	5.3173	24.5202	3.47819	0.47564	0	0	0	0.66877	0	0.21014	0.1977	0	0	0	0	0.89228	0	0	0	0	0.03608	0	0	0	0	0	0	0	0.04337	0	0	0	0.04705	0.35301	0	0	0	10.17399	0	0.01696	7.67338	0	0.23896	0.39566	1.19508	0	0.94836	0	0	0	1.39002	0	0	0	0.47679	0.36052	0	0	0.04396	0	2.39339	0	0.43188	0.46292	0.11466	0	0	0	0	0	0.17182	0	0	0.02888	1.32596	0	0.01299	0	0	0	0.13124	0	0	0.32597	14.29433	0	0	0	3.34391	0	0.42379	0	0	2.84624	0	0	0	0	0	0.18591	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05971	0	0	0	0	0	0	0	0	0	0	0	0.32571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06473	0	0	0	0	0	0.06842	0	0.38021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Anaerococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Parvimonas	0	0	0	0	0	0	0	0	0.16324	0	0	0	0	0.50001	0	0	0	0	0	0	0	0	0.46485	0	0.03993	0	0	0	0	0	0	0	0	0	0.40556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6292	0	0	0	1.1361	0	0	0	0.02891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11711	1.53331	0.78926	0	0	0	0	0	28.90801	0	0	0	0	0	0	0	0	0	0	0.56695	0	0.03098	0	0	0	0	0	1.87179	0	0	0	0	0	0	0	0	0	0.18421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28829	0	0	0.30751	0	0	0.10678	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12632	0.45888	0	0	0.14591	0	0	0	0	0.72293	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Peptoniphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname	0	0	0	0	0	0	0	0	0	0	0	0.02001	0	0	0	0	1.46318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06287	0	1.7298	0	0	0	0	0	0.569	0.29941	0.03792	0	0	0	1.49383	0	0	0	0	0	0	0	0.5581	0	0	0	0.19879	0	0	0.2075	0	0	0	0	0	0	0	0	1.76206	2.07654	0	0	0	0	1.7911	0	0	0	0.00938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1086	10.51063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11486	0	0	0	0	0	0	0	0	0	0	0	0	4.64261	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30858	0	0	0	0.01801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08072	0	0	0	0	0	0	0	0	0.39197	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	12.09721	4.36715	18.69716	10.55943	14.90194	16.72783	13.05845	15.18912	3.91456	25.14235	5.05795	6.94001	24.03514	5.42678	44.46659	19.85934	9.30858	4.66433	18.23576	15.92035	6.07186	1.15887	1.82746	27.29866	2.98871	0.30142	6.18738	4.7751	4.66521	26.66591	5.85615	10.20597	2.78426	23.91198	9.71761	17.36167	6.285	9.47739	2.24609	17.59685	0.44867	4.78956	1.0833	19.80228	0.98495	10.91945	1.14309	13.82682	12.68638	16.67605	14.61337	1.42056	2.67019	4.65703	20.93103	0.7246	20.52841	0.85408	30.45808	4.54121	2.8159	20.02123	0.02711	11.66356	17.21418	3.15808	0	24.48646	3.69314	1.38595	19.05514	15.73464	8.64719	4.27187	10.06102	3.06439	7.24568	1.00555	13.54167	27.23994	18.65188	0	1.69933	23.31958	0.38405	7.03092	25.72629	23.81946	8.41365	8.79067	4.6696	30.21365	12.42071	7.79421	16.90516	19.05842	7.6731	10.76968	18.16026	14.29791	18.64902	1.97145	0.77408	4.80627	13.07727	15.221	10.391	0	15.43059	11.12767	17.92272	0.30271	7.43862	8.5318	4.27712	13.04327	20.26885	6.66094	7.47918	6.80502	23.81333	23.56721	12.04638	7.45099	20.42124	5.07919	27.7655	9.24151	18.68871	10.28122	4.44487	6.53145	7.55367	0	2.66174	1.78248	2.50119	14.30402	0.66997	10.16484	5.83951	13.37916	2.52357	14.67945	12.91337	2.84599	0	6.14886	39.72781	14.3663	1.56938	14.30571	5.04423	16.22356	4.05519	10.07036	1.46093	2.90446	24.16331	21.76254	6.35692	45.76509	6.91475	14.78033	1.60706	27.68081	31.03641	1.12262	15.91051	2.09642	0.20729	6.8417	7.89454	6.78366	8.96206	10.69167	1.20113	34.71238	0	11.93333	7.9445	9.67363	15.25676	7.58063	6.47339	13.44735	3.94537	21.53074	3.50708	0.04999	13.5564	19.11597	21.42751	0.87541	21.31265	10.67581	18.41205	11.86556	11.81943
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	1.85279	0	0.14204	0.04075	0	0.05124	0	0.60839	0	0.11926	0	0	0	0	0	0.04906	0	0	0	0.0594	0	0	0.22752	0.2449	0	0.21533	0	0	0	0	0	0	0.34579	0.22271	0	0.6956	0.11986	0	0.09121	0.06247	0	0	0	0	0.11523	0	0	0.14752	0	0	0	0	0	0.26441	0	0	2.2127	0	0.17913	0.61053	0	1.27053	0	0	0	0.03796	0.39093	0.02241	0.41391	0	0.71174	0.50876	0	0	2.35925	0	2.8937	0	0	1.85951	0.20907	0	0	0	0	0	0	0	0	0	1.27146	0.39589	0	0.72438	0	0	0	3.7317	0	0	0.12366	0.15817	0	0	0.01096	0.33016	0.09338	0	0	0	0.04128	1.86958	0	0	0.14233	0.01757	0.21479	0	0.96842	0	0	0.27875	0	0	0.22624	0.43064	1.85617	0	0.27533	0	0	0	0	0	0	0	0	0.10073	0	0.91913	0.04471	0.10893	0	0.3971	0	0	0.27681	0	0.12191	0	0.05902	0.01784	0	1.1939	0	0.32953	0	0	0	0	0	0	0	0	0.03847	0.21115	0	0	0	0	0.18109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16086	0	0	0	0	0.59833	0	0	0	0.65068	0	0	0	0
