species	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
Ruminococcus flavefaciens	0.227678034581	0.0574409342569	0.0644687527684	0.0259575188424	0.0413044481465	0.280909165104	0.161131317718	0.0964366690502	0.0698040934805	0.0905994995179	0.125974676956	0.0927815292653	0.116249605963	0.124782437857	0.164197348062	0.181853118241	0.21311195885	0.183812113757	0.0945439324773	0.0448383973878	0.0383803705432	0.0576601600771	0.0350703457333	0.0364197681994	0.0751692348741	0.0144582147277	0.162124268372	0.0918719393974	0.0112705386494	0.0902192510462	0.129777149554	0.0396833193894	0.0473712937447	0.0824318041179	0.0854115012458	0.232860123272	0.0656375496185	0.0250872258069	0.0793533485927	0.0868829829664	0.012967253778	0.0287164613225	0.13880918577	0.0502033755158	0.111035580402	0.358967788427	0.0174151756916	0.0149245429964	0.234649114307	0.304792201788	0.0584395082276	0.0462565347943	0.0248858653245	0.150167100052	0.18907693235	0.139238973984	0.0226187029921	0.0855830880745	0.109519887986	0.0816005064477	0.028293016091	0.0849465033067	0.017709627326	0.145407262657	0.0888694603517	0.0422908487301	0	0.0334739519871	0.0360367632955	0.0393164839483	0.163353952032	0.266555523227	0.0837354047388	0.00792015004743	0.130926381972	0.136283405499	0.0840036994848	0.0370607106799	0.136526911502	0.17480448493	0.113751176461	0.0358902077276	0.00770715908946	0.0581086869289	0.2145475649	0.18191347106	0.148437276824	0.117295382886	0.0339505173247	0.1805365291	0.0690055870841	0.275875023836	0.0734901601056	0.0617409061024	0.132811573459	0.118644142374	0.00793537192576	0.048688384937	0.0205123488417	0.0273728949791	0.0942749366644	0.0962222677621	0.000127101269941	0.0949985959341	0.126092059506	0.0870853436151	0.0482092930469	0.00513879721853	0.16857945823	0.0386590875919	0.366549076036	0	0.168750748813	0.137785570481	0.120334873889	0.105720367329	0.0280572115151	0.119823784485	0.0819776970524	0.132872799878	0.0301924003972	0.10469751788	0.072244936324	0.00268229386036	0.0489306254777	0.188131599615	0.0503490794278	0.0435769700208	0.0522035359161	0.1941609008	0.233654552051	0.298113601011	0.0614957281014	0.0051914642441	0.0855729745115	0.0158327021609	0.0782070945721	0.109134124304	0.0292935091877	0.0908302746922	0.0416758912396	0.147141441473	0.0686708690621	0.0651885491989	0.0505745047857	0.0519698793923	0.0219668587248	0.0912569721891	0.0127672482604	0.124027934753	0.0428105331084	0.146652096987	0.109498793419	0.084168997714	0.0785236243146	0.289158249505	0.0522939541157	0.150078730013	0.0948610288151	0.0584804488961	0.086669299841	0.121303836292	0.0795210783691	0.264878182318	0.355397648292	0.10207585144	0.0151414918387	0.446059531394	0.276202965673	0.073245023506	0.00101328551947	0.140806723664	0.0715142897124	0.110042613951	0.250301205456	0.0870527102427	0.13557110278	0.0757950215973	0.261294909863	0.152404802961	0.269473490556	0.0947347593111	0.136595670521	0.00200433975266	0.00166854609012	0.17115210537	0.173226594431	0.0569679010686	0.145739089188	0.0243542199042	0.0794054895211	0.33481618938	0.168022470801	0.10874458827	0.0561412693742	0.148967189923	0.0987539360966	0.0757601733113	0.0401497040556
Ruminococcus sp. 5_1_39BFAA	8.10570345308	4.94099158696	6.04602844041	3.32786808981	2.10333704067	6.35846796163	7.21416328235	11.9841432135	0.906471676485	5.89253884137	2.9124612855	12.2024513413	2.50617569602	2.01847195514	1.24370067529	12.4876556664	2.67084430479	2.08085291656	7.70440057864	6.52543876492	1.17634953702	4.39183725537	1.40775034335	14.2924646171	0.820234410672	0.0557728895493	11.7161618999	2.44340779069	0.797972305191	3.60219857262	4.77168268422	2.84727497935	3.00171128645	6.3456101001	4.5534283823	10.121037591	17.8788748021	13.3604696144	6.84505827428	11.0068657194	0.0367321869097	0.337392529378	2.87651182025	1.14374935349	2.20431586616	5.77354960364	10.0864160696	16.7892656474	5.22350966732	3.12581681319	3.65555333858	2.15820066548	0.918046761321	17.5240282949	5.97806338985	8.03381124516	10.0587195184	0.852977906642	6.40583057981	6.5989358566	0.776380607912	8.79895872073	5.38079964844	1.21172315532	8.23106902958	0.932634093326	7.62012060498	4.59442789451	5.26577093999	0.211941030938	4.22534012135	5.6762486933	0.469868636874	1.95629283617	6.39558754375	1.05155839312	15.3263814583	2.80342709063	7.27531226661	7.00793730669	5.54079644603	8.01512059263	10.7893481386	6.69142733054	2.69179032665	3.84335036437	9.3188417246	3.4515908812	6.92720833224	2.95153821781	4.21803782241	5.52704157128	3.52154934848	5.36599990155	5.02211109392	1.27605495636	0.497044103249	22.6228122531	1.55402401943	3.71616296574	6.39871008392	5.44031752561	12.9016003547	3.21795286959	10.7266676381	5.71471176807	3.94264928871	1.15112313278	6.69830576591	2.27203182836	6.84467436745	0.245953329739	4.91674591289	6.10845490977	6.92862240306	9.34538420058	6.8753130229	4.00622186729	7.74240100374	3.77500310149	1.09961729847	18.758568621	17.4978875184	1.47624590743	17.915630474	13.2353867019	10.7474333829	1.21242766654	7.6028261387	3.72423876079	2.31141148453	1.58370610554	4.49595711717	0.249205914117	2.32771320785	0.0762612235048	0.868079863252	5.14439720451	4.89724193233	3.87503960638	7.22711678442	4.90444553209	2.29433099491	9.85237102959	1.90456614117	1.17413016385	8.8283171637	5.34823241836	9.40108549144	3.8750820195	8.83128189165	7.58639226569	3.31944875421	2.65153737543	5.10289528705	5.96187400083	2.3006748564	6.64959771356	4.13032651488	1.34288012827	1.77671865813	1.16019681404	1.43972119712	3.14734380241	3.49723264017	2.70772010641	2.08047830259	1.52999410771	4.58822735144	7.74561182947	0.664882075573	5.04726923427	3.24458370162	2.34830548969	2.92099926933	1.64982519794	3.53198785201	4.72729036151	5.71430688371	2.60062826216	2.48241360237	1.42579573128	1.42809583316	2.6869502089	0.129109419769	0.982485856368	3.07962506485	4.10256831778	3.72462812929	1.31667540659	3.95270619942	1.1657609295	2.62108281505	4.96150228177	2.79188681389	1.62899741456	1.18616271785	1.92336331456	1.45325208687
Runella slithyformis	0	0.000388452554302	0	0	0	0.000160874522321	0	0.000138071350057	0.000363718508043	0	0	0	0	0	0	0	0.000235604898926	0	0	0	0	0	0	0	0.000161433164024	0	0	0	0	0.000178664605712	0	0	0	0	0.000243475817389	0	0	0.000153342888503	0	0	0	0	0.000316270251294	0	0	0	0	0	0	0.000297167010781	0	0	0	0	0	0.000787946096681	0	0.000197116605246	0	0	0	0	0.000118503221585	0.000211035893992	0	0	0	0	0.000112848055326	0	0	0	0.000206316403253	0.000209781172231	0	0.000207257872472	0	0	0.000341687341159	0.000359615524496	0	0	0	0	0	0	0	0	0	0.00121573084223	0	0	0	0	0	0	0	0	0	0.000155362803239	0	0	0	0	0.000180937402855	0	0	0	0	0	0.00025521470368	0	0	0	0.000285430943653	0.000147057372996	0	0.000286355636292	0	0	0	0.000151605935875	0	0	0	0	0	0	0	0	0.000164486718383	0.000224269090488	0	0	0.000280400793672	0	0.000386889875179	0	0	0	0	0	0.000226182799352	0	0.000147475366976	0	0	0	0.000200394879554	0.000157371515252	0	0	0	0	0.000198081600282	0	0.000184681467385	0	0	0	0	0	0.0002566021996	0.00128730893516	0	0	0	0	0	0	0.000161033482552	0	0.000206640045554	0.000452769073389	0	0.000248154282188	0	0	0	0	0	0.000315297356086	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000218195221928	0	0	0
Saccharomonospora viridis	0	0	0	0	0	0	0	0	0	0	0	0.000249945237904	0	0	0	0	0	0.000417046197459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000477286121051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171546303795	0	0	0.000331369069397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234313273094	0	0	0	0	0	0	0	0.000273134481718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036020325402	0	0	0	0.000436893786508	0	0.000225556927112	0	0	0	0	0.000363276901657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000331888878033	0	0.000352490555254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saccharomyces bayanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00130115859303	0	5.69695805787e-05	0	0	0	0	0	0	0	0	0	0.000132293045957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150782014456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148838588366	0	0.000623311333695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000727730179216	0	0	0	6.7657174748e-05
Saccharomyces cerevisiae	0.000432673468576	0.0714284850643	0	0.000197409072624	0.000133321785977	0	0.00519576793855	0.000525279293857	0.00199872458283	5.57099671715e-05	0	0.00138143403643	0.000705369012158	0	0.00079694815957	0	0.00976010731557	0	0	0	0.000312524280751	0.00121257623894	6.87872616635e-05	0	0.00511797574037	0.0127561079874	0.000222269820509	0.000600296089573	0.000715071778973	0.000679712466687	0.0177422998291	0.00458932019278	0	0.000191779137753	0.00113212066655	0	0.0010274363488	0	8.26483319815e-05	0.00617478807024	0	0.00333509056114	0.0245991651038	0.000947966703811	0.000547462284932	0	0.0453929215419	3.45725643133e-05	0	0.00954681240392	0.0069125237238	0.000505273509076	0.0183896719185	0	0.00269025640056	0.00277561651661	0.00129437560527	0.00166646964564	0.0114592386693	0.000138779177151	0.00496108314184	0.000698761915132	0.0330611756802	0.00258701249958	0	0	0	2.05362630825e-05	0.000524724044405	0	0.334748420849	0	0.00252915797397	0	0.000904411563219	0.00350441255687	0.000310280123674	0.00118555852566	0	0.000684061496791	0.00243399192835	0	4.70684815632e-05	0.000237483721334	0	0.000104449784548	0.000209563993434	0.0015458804291	0	0.0041112285661	0.00668399380376	0.000650273525924	0.000431644921945	0.000840997086154	0.000544264260935	0.0103119827704	0	0.000143771405111	0.0022807998869	0.00282396756973	0.000534449221205	0.00043403636142	0	6.39783199932e-05	0.00902515273401	0.000668598759313	0	0	0.000706577641866	0.00216420752824	0.00377587785402	0.0575671606165	0.00300817851069	0.000101160552872	0.000120654980572	0	0.00784395470589	0.000726275153448	0	0.0124026635316	0.000139880826469	0.00134579745027	0.00420618195102	0	0.00498728280334	0	6.17783010199e-05	0.00119200484572	0.000173182275715	0.0115941203824	0.00118201764135	0.00957491652215	0.000214606446571	0.000781207555798	0.000474114710616	0.00011498517722	0	0	0	0.000120430598308	0	0.000642907410115	0.000764880805484	0.00282826644994	0	0	0.000110332311238	0.000891706438264	0.00351543374933	0.00106436432559	0.0192164800574	0.00584178753712	0	0.0251740346617	0.000418656984552	0.00182446057497	0	0	0	0.0100226031929	0.000249526716862	0.000447394808898	0.000433874940273	0	0.00743894255588	8.23696685818e-05	0	8.64804885612e-05	0	0	0.000136141453061	0.0033321992675	0	0.000861258396664	9.27712643574e-05	0.0646169844908	0.00118413959224	0.00102374318353	0.0121222991782	0	0.00507553789376	0	0	0.000215436791397	0.000244559936969	0.0077187325124	0	0.00132536889899	0.00463366886291	0.00358083980352	0.000231089681503	0.00127515733779	0.00379287563086	0.00792312739691	0.00232090525703	0.000184467317562	0.00102655543833	0.00449831016872	0.000686556438357
Saccharomyces kudriavzevii	0	0.000218095936987	0	0	0.000221348472114	0	0	0	0	0.000147988609959	0	0	0	0	0	0	0	0	0	0	0	0.000715800386179	0	0	0.00126890873776	0	0	0	0	0.00040124359238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87940272367e-05	0	0	0	9.97962449179e-05	0	0.000125687495947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99670587797e-05	0	0	0	0	0	0	0	0	0.000191839698314	0	0	0	0	0	0	0	0	0.000570346513381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203173911329	9.86707546188e-05	0	0	0.000312826855339	0	0	0	0	0	0	0	0.00010114938469	0	0	0	0	0	0	0	0	0	0	0	0	0.0006637663215	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000727068402316	0	0	0	0	0	0	0	0	0	0.000130610548487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123219337162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saccharomyces mikatae	0	0.000224639295004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177168089454	0	0	0	0	0	0	0	0	0	0	0	0	0.00011306746056	0	0	0	0	0	0	0	0.000182916086879	0	0	0.00017184952721	0	0	4.31527991312e-05	0	0	0	0	0	0	0	8.81433039296e-05	0	6.85295536296e-05	0	0	0	0	0	0	0	0.00204140076252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130010816651	8.98451823859e-05	0	0	0	0	0	0	0	0	0	9.86918281655e-05	0	0	0	0	0	0	0	0	0	0.000128541858865	0	0	0	0	0	0	0	9.59251848439e-05	0	0	0	0.000129693188577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287011643433	0	0	0	0	0.000115726913229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saccharomyces paradoxus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.40882491751e-05	0	0.000306463619364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184332100473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191347474996	0	0	6.90673487568e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126089087679	0	0.000139479255884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169581469837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.53029301578e-05	0	0	0	0	0	0.00011357055448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saccharomyces pastorianus	0	0.00036028534598	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000590740953791	0	0	0	0	0	0	0	0	0.000249545719757	0	0.000162563731697	0	0	0	0.00019176895084	9.8721694992e-05	0	0	7.52736879826e-05	0	0	0	0	4.30106413581e-05	0	0	0.000684453180139	5.3332616721e-05	0	0.000644698191564	0.000293368022035	2.52856868118e-05	0	0	5.4953071149e-05	0	0	0	0	0	0	0	4.76196564991e-05	0.000101500333549	9.42451341873e-05	0	7.32735975358e-05	0	0	0	0	1.50198148996e-05	0.000383772743301	0	0.00209177264228	0	0.000127570752042	0	0	0	0	0	0.00105637046758	0	0	0.00037342317075	3.44249524776e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47527444366e-05	4.80324136522e-05	0	0	0	0	5.59391308465e-05	0	0	0	0	0	0	0.000133767999359	0	7.39868189831e-05	0	0	0	0	0	6.87201647619e-05	0	0	0	0	4.73714230938e-05	0	0	0	0.000126662076478	0	0	6.93356807365e-05	0.000156958892219	0	0	8.40978746278e-05	0.000478447971715	0	0	0	0	0	0.000559418628036	0	0.000182375644167	0	0	0	0	0	4.78045979942e-05	0	0	0	0	0.00125588162318	0	0.000945736793082	0	9.04979369487e-05	0.000182498884276	0	0	0.00071637867732	0.000147045806028	6.02435394632e-05	0	6.32501115415e-05	0	0	9.95711545433e-05	7.86162695359e-05	0	0	6.78510600029e-05	0.000767200956929	0	0	8.7782265638e-05	0	0.000494953013108	0.000292434727912	0	0	0	0	0	4.84674243227e-05	0	0.000180617593436	0	0	0	0	0.00154314909458	0	0	0	0
Saccharophagus degradans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236023944097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000162136461249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000269216782702	0.000206870818537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saccharopolyspora erythraea	0.000172481942729	0	0	0	0	0.000135545419313	0	0	0	0	0	0	0	0.000134745324572	0	0	0	0	0	0.000487624774018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170658158271	0	0	0	0	0.00013034393546	0	0	7.79434355186e-05	0	0	0	0	0	0	0	0.000188616662333	0	0	0	0.000224344720254	0	0.000259553247455	0	0	0.000619013445887	0	0.000177809067146	0.000230501843013	0	0	0	0	0.000539948054101	0	0	0	0	0	0	0	0	0	0	0.000112824664927	0.000678453701466	9.38174366001e-05	0	0	0	0.000696175586958	0	0.000579106798506	0	0	0	0	0	0.000619905005256	0	0	0.000429850217255	0	0	0	0	0	0	0	0	0	0	0	0.000287581549021	0.000215032085418	0	0	0.000201634372733	0	0	0	0	0	0.000187281295592	0	0.000510944551123	0	0.000302450746752	0	0	0	0	0	0.000597660350474	0	0	0	0	0	0.00389622612975	0	0	0	0	0	0.00021357506901	0.000381142295714	0	0	0	0	0	0	0.000132593947849	0	0	0.000563920534998	0	0.000166894379428	0	0	0.000161087008187	0	0	0.000663146013688	0.000382179624773	0	0.000216925373745	0.000200370074488	0	0	0.000689495601582	0.00034726471175	0	0	0	0	0	0	0.000209083301373	0	0	0	0	0.000168610337798	0.000132827472376	0	0	0	0	0.000487036491957	0	0	0	0	0	0.000290769352043	0	0	0	0	0	0
Sagittula stellata	0	0	0	0	0	0.000211520184329	0.000538702307896	0	0.000478222435445	0	0	0	0.000313428642526	0	0	0	0	0.00136562196326	0	0	0	0	0.000213957919504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017645579949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000357653273249	0	0	0	0.000124863623659	0	0	0	0	0.00019390277812	0	0	0	0	0.000827657516777	0	0	0	0	0	0	0	0	0	0	0	0.000198798565303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014932893264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinibacter ruber	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111471196408	0	0	0	0	0	0	0	0	0	0	0	0.000398829867798	0	0	0	0	0	0	0	0	0	0	0	0.000570976063072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000380225474142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000373143059275	0	0	0	0	0	0.002477979202296	0	0	0	0	0	0	0	0	0	0	0	0	0.000489732989442	0	0	0	0	0.001469563534521	0	0	0	0	0	0	0.000369346078115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000420884793594	0	0	0
Salinispora arenicola	0	0.0004645383178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000242221696078	0	0	0	0	0	0.00037821774855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290770934104	0	0	0.000152642689573	0	0	0	0	0	0.000268853256781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000684887583324	0	0	0	0	0	0	0	0.000531664141209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244656914948	0	0	0	0	0	0	0	0	0	0.000152432222847	0.000339549413823	0	0	0	0	0	0	0	0	0	0.000422865896429	0	0	0	0	0	0	0	0	0	0
